state_body,program_code,program_code_ext,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1019,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",11004,ԱՄՆ ՄԶԳ աջակցությամբ իրականացվող Տեղական  ինքնակառավարման և ապակենտրոնացման բարեփոխումների դրամաշնորհային ծրագրի կառավարում,"ԱՄՆ ՄԶԳ աջակց. իրականաց. Տեղականինքնակառավար. և ապակենտրոնաց. բարեփոխումների դրամաշնորհային ծրագրի իրականաց.նպատակով ծր. կառ. ծախսեր ևՏեղ. կառ. համակարգերի հզորացման,ապակենտրոնաց. գործընթացներին աջակց.նպատակով խորհրդատվ. և ուսուցում",Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,1644135.7,1644135.7,563473.0,563473.0,165853.4,0.10099999999999999,0.294,203238.8,203238.8,37567.7,37567.7,3963.9,0.02,0.106
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1019,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12004,"Համաշխարհային բանկի աջակցությամբ իրականացվող Սոցիալական ներդրումների և տեղական զարգացման ծրագրի լրացուցիչ ֆինանսավորման վարկի շրջանակներում ՀՀ համայնքային և միջհամայնքային ենթակառուցվածքների որակի, օգտագործման և հասանելիության բարելավում:","Ջրագծերի, առողջապահության, կրթության օբյեկտների, մշակույթային տների, ծերանոցների, մանկատների, հատուկ դպրոցների, մանկապարտզների և կոյուղու օբյեկտնրի հիմն. և շինարարություն., գույքի և սարքավորումների տրամադրում  շահառու ենթածրագրերի համար:",Տրանսֆերտների տրամադրում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,1644135.7,1644135.7,563473.0,563473.0,165853.4,0.10099999999999999,0.294,1008665.7,1008665.7,411665.7,411665.7,91976.7,0.091,0.223
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1019,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12005,"ԱՄՆ ՄԶԳ աջակցությամբ իրականացվող Տեղական   ինքնակառավարման և ապակենտրոնացման բարեփոխումների դրամաշնորհային ծրագրի շրջանակներում  Տեղական կառավարման համակարգերի հզորացում,  ապակենտրոնացման գործընթացներին աջակցություն,  պիլոտային ծրագրերի իրականացում",ԱՄՆ ՄԶԳ աջակցությամբ իրականացվող Տեղական ինքնակառավարման և ապակենտրոնացմանբարեփոխումների դրամաշնորհային ծրագրիշրջանակներում մեքենասարքավորումներիտրամադրում և համայնքային մակարդակիենթակառուցվածքների կառուցում և վերականգնում,Տրանսֆերտների տրամադրում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,1644135.7,1644135.7,563473.0,563473.0,165853.4,0.10099999999999999,0.294,259287.7,259287.7,30000.0,30000.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1027,1027,Կոլեկտորադրենաժային ծառայություններ,Կոլեկտորադրենաժային ցանցի միջոցով գրունտային ջրերի հեռացում և համակարգի կենսունակության բարելավում,Գերխոնավ տարածքներում մշակելի հողատարածքների ապահովում և ընդլայնում,11001,Կոլեկտորադրենաժային ցանցերի պահպանում և շահագործում,"Կոլեկտորադրենաժային ցանցերի պահպանում և շահագործում, գրունտային ջրերի մակարդակների և որակի որոշման աշխատանքներ",Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,300000.0,300000.0,11750.0,11750.0,11750.0,0.039,1.0,300000.0,300000.0,11750.0,11750.0,11750.0,0.039,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1038,1038,Տարածքային կառավարման և տեղական ինքնակառավարման մարմինների ներկայացուցիչների մասնագիտական վերապատրաստում և հատուկ ուսուցում,Տարածքային կառավարման և տեղական ինքնակառավարման մարմինների աշխատակիցների աշխատանքի արդյունավետության բարելավում,Տարածքային կառավարման մարմինների մասնագիտական հմտությունների և կարողությունների բարելավում,11001,Վերապատրաստման ծառայություններ,"Տարածքային կառավարման մարմինների աշխատակիցների, տեղական ինքնակառավարման մարմինների, ինչպես նաև համայնքային ծառայողների վերապատրաստման կազմակերպում",Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,14594.0,14594.0,0.0,0.0,0.0,0.0,0.0,14594.0,14594.0,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1040,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,12002,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Կոտայքի և Գեղարքունիքի մարզի կոշտ թափոնների կառավարման խորհրդատվության համար» դրամաշնորհային  ծրագիր,Կոշտ թափոննրի կառավարման համակարգի բարելավում և նոր աղբավայրի ստեղծում,Տրանսֆերտների տրամադրում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,1333142.7,1333142.7,608634.3,608634.3,111098.1,0.083,0.183,108384.0,108384.0,32515.2,32515.2,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1040,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,32004,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Կոտայքի և Գեղարքունիքի մարզի կոշտ թափոնների կառավարման» դրամաշնորհային ծրագիր,Կոշտ թափոնների կառավարման համակարգի բարելավում և նոր աղբավայրի ստեղծում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,1333142.7,1333142.7,608634.3,608634.3,111098.1,0.083,0.183,886337.1,886337.1,576119.1,576119.1,111098.1,0.125,0.193
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1040,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,32009,Միջազգային կազմակերպությունների աջակցությամբ իրականացվող  ՀՀ 8 մարզերում աղբահանության և կոշտ թափոնների ինտեգրված համակարգի կառուցում,"ՀՀ 8 մարզերում աղբահանության և կոշտ թափոնների ինտեգրված համակարգ (4 սանիտարական աղբավայր, 16 փոխբեռնման կայան)",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,1333142.7,1333142.7,608634.3,608634.3,111098.1,0.083,0.183,338421.6,338421.6,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11001,Միջպետական և հանրապետական նշանակության ավտոճանապարհների պահպանման և անվտանգ երթևեկության ծառայություններ,"Հողային պաստառի, երթևեկելի մասի, արհեստական կառույցների և կահավորման տարրերի նորմատիվ մակարդակում պահպանում և շահագործում",Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,7881074.5,7881074.5,1035328.0,1035328.0,915801.5,0.11599999999999999,0.885
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11002,Մարզային նշանակության ավտոճանապարհների պահպանման և անվտանգ երթևեկության ծառայություններ,"Հողային պաստառի, երթևեկելի մասի, արհեստական կառույցների և կահավորման տարրերի նորմատիվ մակարդակում պահպանում և շահագործում",Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,2673879.6,2673879.6,495772.5,495772.5,383448.3,0.14300000000000002,0.773
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11003,Հայաստանի Հանրապետությունում հսկիչ սարքերի (թվային տախոգրաֆի) համակարգի կարգավորում,Հայաստանի Հանրապետությունում հսկիչ սարքերի (թվային տախոգրաֆի)  համակարգի անընդհատ և անխափան աշխատանքի ապահովման նպատակով տախոնետ կապի ապահովում,Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,50465.1,50465.1,50465.1,50465.1,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11004,"Ավտոմոբիլային ճանապարհների ցանցի հսկողություն, ուսումնասիրություններ և փորձաքննություններ","Միջպետական և հանրապետական նշանակության ավտոմոբիլային ճանապարհների, ինժեներական կառույցների նպատակային օգտագործման, պահպանման, տեխնիկական չափանիշների ստուգման և աշխատանքների արդյունքների ընդունման  ծառայություններ",Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,305043.2,305043.2,47867.5,47867.5,47867.5,0.157,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11007,Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հայաստան-Վրաստան սահմանային տարածաշրջանային ճանապարհի (Մ6 Վանաձոր-Բագրատաշեն) բարելավման ծրագրի համակարգում և կառավարում,Խորհրդատվական ծառայություններ և պահպանման ծախսեր,Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,124860.2,124860.2,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11009,Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման ծրագրի համակարգում և կառավարում ( Տրանշ 2),Խորհրդատվական ծառայություններ և պահպանման ծախսեր,Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,238300.0,238300.0,30000.0,30000.0,25052.4,0.105,0.835
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11011,Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման ծրագրի համակարգում և կառավարում (Տրանշ 3),Խորհրդատվական ծառայություններ և պահպանման ծախսեր,Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,9141.2,9141.2,6500.0,6500.0,5200.0,0.569,0.8
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11012,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման ծրագրի համակարգում և կառավարում,Խորհրդատվական ծառայություններ և պահպանման ծախսեր,Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,646510.0,646510.0,47990.0,47990.0,43914.8,0.068,0.915
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11016,Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ ճանապարհային միջանցքի զարգացման ծրագրի Սիսիան-Քաջարան 60կմ-ի ճանապարհի Հյուսիսային ենթահատվածի համակարգում և կառավարում,Խորհրդատվական ծառայություններ և պահպանման ծախսեր,Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,814604.9,814604.9,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11017,Հյուսիս-հարավ ճանապարհային միջանցքի զարգացման ծրագրի Քաջարանի թունելի և մոտեցումների համակարգում և կառավարում,Խորհրդատվական ծառայություններ և պահպանման ծախսեր,Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,213260.0,213260.0,27060.0,27060.0,2000.0,0.009000000000000001,0.07400000000000001
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11020,"Հյուսիս-հարավ ճանապարհային միջանցքի զարգացման ծրագրի Գյումրու շրջանցիկ ճանապարհի համակարգում և կառավարում, Տրանշ 5",Հյուսիս-հարավ ճանապարհային միջանցքի զարգացման ծրագրի Գյումրու շրջանցիկ ճանապարհի շրջանակներում հողերի օտարում,Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21001,Պետական նշանակության ավտոճանապարհների հիմնանորոգում,"Միջպետական, հանրապետական և մարզային նշանակության ավտոճոնապարհների քայքայված ծածկի վերանորոգում, մաշված ծածկի փոխարինում",Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,50922422.4,50922422.4,300000.0,444742.6,89900.4,0.002,0.20199999999999999
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21002,Տրանսպորտային օբյեկտների հիմնանորոգում,Ավտոմոբիլային ճանապարհների վրա գտնվող կամուրջների հիմնանորոգում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,2500000.0,2500000.0,200000.0,55257.4,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21004,Ասիական զարգացման բանկի աջակցությամբ իրականացվող  Մ6 Վանաձոր-Ալավերդի-Վրաստանի սահման միջպետական նշանակության ճանապարհի ծրագրի կառուցում և հիմնանորոգում,Ճանապարհաշինական աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,1000533.2,1000533.2,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21006,"Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման վարկային ծրագիր, Տրանշ 2",Աշտարակ-Թալին 29+600կմ-71+500կմ հատվածի կառուցում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,3757815.2,4162815.2,2740562.6,3145562.6,2474970.7,0.595,0.787
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21009,"Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման վարկային ծրագիր, Տրանշ 3",Լանջիկ-Գյումրի 27.47 կմ երկարությամբ ճանապարհային հատվածի կառուցում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,1246490.8,1246490.8,623245.4,623245.4,55893.3,0.045,0.09
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21011,"Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման վարկային ծրագիր, Տրանշ 3",Հատված Թալին-Լանջիկ 71+500 կմ-90+200 կմ կառուցման շինարարական աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,958626.4,553626.4,958626.4,553626.4,62452.6,0.113,0.113
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21012,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման ծրագիր,Ճանապարհաշինական աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,10585075.2,10585075.2,4370000.0,4370000.0,4073933.5,0.385,0.932
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21018,Հյուսիս-հարավ ճանապարհային միջանցքի զարգացման ծրագրի Քաջարանի թունելի և մոտեցումների կառուցում,Քաջարանի թունելի և մոտեցումների շինարարություն,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,7707355.7,7707355.7,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21020,Միջպետական և հանրապետական նշանակության ավտոճանապարհների միջին նորոգում,Միջպետական և հանրապետական նշանակության ավտոճանապարհների պատվածքի մաշված վերին շերտի վերականգնում և շինարարական նորմերով նախատեսված սկզբնական որակական ցուցանիշների ապահովում,Ծառայությունների մատուցում,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,5088982.0,5088982.0,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21023,ՀՀ ընդհանուր օգտագործման ավտամոբիլային ճանապարհների վթարավտանգ հատվածների վերացում,ՀՀ ընդհանուր օգտագործման ավտամոբիլային ճանապարհների վթարավտանգ հատվածների վերացում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,97168939.6,97168939.6,10933417.5,10933417.5,8180434.9,0.084,0.748,344500.0,344500.0,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1072,1072,Ջրամատակարարաման և ջրահեռացման բարելավում,Ջրամատակարարման ծառայությունների հասանելիության և մատչելիության ապահովում,"Խմելու ջրի մատակարարման և ջրահեռացման համակարգի բարելավում, կորուստների կրճատում",11001,Խմելու ջրի մատակարարման և ջրահեռացման ծառայությունների սուբսիդավորում,Խմելու ջուր մատակարարող ընկերության սուբսիդավորում` հաստատված սակագնի և նվազագույն շահավետ գնի տարբերության չափով,,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,12575488.2,12575488.2,878633.5,878633.5,826846.0,0.066,0.941,100000.0,100000.0,100000.0,100000.0,91725.4,0.917,0.917
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1072,1072,Ջրամատակարարաման և ջրահեռացման բարելավում,Ջրամատակարարման ծառայությունների հասանելիության և մատչելիության ապահովում,"Խմելու ջրի մատակարարման և ջրահեռացման համակարգի բարելավում, կորուստների կրճատում",11004,Եվրոպական միության հարևանության ներդրումային ծրագրի աջակցությամբ իրականացվող Երևանի ջրամատակարարման բարելավման դրամաշնորհային ծրագիր,Երևանի ջրամատակարարման բարելավման ծրագրի աուդիտի իրականացում,,288386080.2,288554982.9,48808924.5,49723887.2,39646012.4,0.13699999999999998,0.797,12575488.2,12575488.2,878633.5,878633.5,826846.0,0.066,0.941,11615.2,11615.2,0.0,0.0,0.0,0.0,0.0
