state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,program_annual_plan,program_rev_annual_plan,program_actual,program_actual_vs_rev_annual_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan
ՀՀ էկոնոմիկայի նախարարություն,1224,Ճգնաժամերի հակազդման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման  ծրագիր,Կորոնավիրուսի (COVID-19) հետևանքով առաջացած ճգնաժամերի հակազդում և հետևանքների վերացում,"Կորոնավիրուսի (COVID-19)  տարածման կրճատում, տնտեսական կայունության ապահովում",12006,Կորոնավիրուսի (COVID-19) տնտեսական հետևանքների չեզոքացման  25-րդ միջոցառման շրջանակներում զբոսաշրջության ոլորտը սպասարկող տրանսպորտային ընկերությունների վարկային պարտավորությունների կատարմանն աջակցություն,Կորոնավիրուսի տարածման հետևանքով տուժած զբոսաշրջության ոլորտը սպասարկող տրանսպորտային ընկերությունների գործող վարկերի տոկոսադրույքների սուբսիդավորում,Տրանսֆերտների տրամադրում,32319737.9,45698731.0,43390534.3,0.949,3300000.0,12962814.8,12575380.6,0.97,0.0,101925.2,100655.9,0.988
ՀՀ էկոնոմիկայի նախարարություն,1224,Ճգնաժամերի հակազդման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման  ծրագիր,Կորոնավիրուսի (COVID-19) հետևանքով առաջացած ճգնաժամերի հակազդում և հետևանքների վերացում,"Կորոնավիրուսի (COVID-19)  տարածման կրճատում, տնտեսական կայունության ապահովում",12007,Կորոնավիրուսի (COVID-19) տնտեսական հետևանքների չեզոքացման 24-րդ միջոցառման շրջանակներում Վայոց ձորի մարզից մթերվող խաղողի գնի մի մասի սուբսիդավորման տրամադրում,Վայոց ձորի մարզի խաղող մթերող (գնող) տնտեսավարող սուբյեկտին մթերված խաղողի գնի սուբսիդավորում,Տրանսֆերտների տրամադրում,32319737.9,45698731.0,43390534.3,0.949,3300000.0,12962814.8,12575380.6,0.97,0.0,65620.0,65597.9,1.0
ՀՀ էկոնոմիկայի նախարարություն,1224,Ճգնաժամերի հակազդման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման  ծրագիր,Կորոնավիրուսի (COVID-19) հետևանքով առաջացած ճգնաժամերի հակազդում և հետևանքների վերացում,"Կորոնավիրուսի (COVID-19)  տարածման կրճատում, տնտեսական կայունության ապահովում",12010,«Աջակցություն հայաստանյան ծագում ունեցող աշխատանքային և (կամ) արտադրական ռեսուրսների սպառմանը»,«Աջակցություն հայաստանյան ծագում ունեցող աշխատանքային և (կամ) արտադրական ռեսուրսների սպառմանը»,Տրանսֆերտների տրամադրում,32319737.9,45698731.0,43390534.3,0.949,3300000.0,12962814.8,12575380.6,0.97,0.0,432.4,432.4,1.0
ՀՀ էկոնոմիկայի նախարարություն,1230,Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման ծրագիր,"Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովում, արտակարգ իրավիճակների հակազդում և հետևանքների վերացում",Ռազմական դրության պայմաններում պետական և տեղական ինքնակառավարման մարմինների բնականոն գործունեության ու մարդկանց կյանքի և անվտանգության պաշտպանության ապահովու,11001,Ռազմական դրության պայմաններում առողջական խնդիրներով տարհանված անձանց կեցության ապահովում,Ռազմական գործողություններով պայմանավորված  առողջական խնդիրներ ունեցող տարհանված անձանց կեցության ապահովում,Ծառայությունների մատուցում,32319737.9,45698731.0,43390534.3,0.949,0.0,1284113.5,938814.6,0.731,0.0,59395.7,59395.2,1.0
ՀՀ էկոնոմիկայի նախարարություն,1230,Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման ծրագիր,"Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովում, արտակարգ իրավիճակների հակազդում և հետևանքների վերացում",Ռազմական դրության պայմաններում պետական և տեղական ինքնակառավարման մարմինների բնականոն գործունեության ու մարդկանց կյանքի և անվտանգության պաշտպանության ապահովու,11002,Ռազմական դրության պայմաններում տարհանված անձանց գույքի հետ կապված բեռնափոխադրումների և արձակուրդ ստացած զինծառայողների ուղևորափոխադրման ապահովում,Ռազմական գործողությունների արդյունքում տարհանված անձանց գույքի փոխադրման հետ կապված տրանսպորտային ծախսերի և  արձակուրդ ստացած զինծառայողների ուղևորափոխադրման ապահովում,Ծառայությունների մատուցում,32319737.9,45698731.0,43390534.3,0.949,0.0,1284113.5,938814.6,0.731,0.0,3189.0,3189.0,1.0
ՀՀ էկոնոմիկայի նախարարություն,1230,Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման ծրագիր,"Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովում, արտակարգ իրավիճակների հակազդում և հետևանքների վերացում",Ռազմական դրության պայմաններում պետական և տեղական ինքնակառավարման մարմինների բնականոն գործունեության ու մարդկանց կյանքի և անվտանգության պաշտպանության ապահովու,11003,Ռազմական գործողությունների արդյունքում վիրավորում ստացած  զինծառայողների հետհիվանդանոցային վերականգնողական բուժման միջոցառման շրջանակներում սննդով ապահովում,Ռազմական գործողությունների արդյունքում վիրավորում ստացած և դեռևս բժշկի հսկողության ներքո գտնվող   զինծառայողներին՛ վերականգնողական  բուժման միջոցառման շրջանակներում սննդով ապահովում,Ծառայությունների մատուցում,32319737.9,45698731.0,43390534.3,0.949,0.0,1284113.5,938814.6,0.731,0.0,27948.0,27948.0,1.0
ՀՀ էկոնոմիկայի նախարարություն,1230,Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման ծրագիր,"Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովում, արտակարգ իրավիճակների հակազդում և հետևանքների վերացում",Ռազմական դրության պայմաններում պետական և տեղական ինքնակառավարման մարմինների բնականոն գործունեության ու մարդկանց կյանքի և անվտանգության պաշտպանության ապահովու,12001,"Հայաստանի  Հանրապետությունում  գարնանացան  հացահատիկային,  հատիկաընդեղեն  և կերային մշակաբույսերի արտադրության խթանման նպատակով սուբսիդավորում","Գարնանացան  հացահատիկային,  հատիկաընդեղեն եւ կերային որոշ մշակաբույսերի արտադրության  խթանում՛  սերմերի  գնի  մասնակի սուբսիդավորման միջոցով",Տրանսֆերտների տրամադրում,32319737.9,45698731.0,43390534.3,0.949,0.0,1284113.5,938814.6,0.731,0.0,483828.0,482991.8,0.998
ՀՀ էկոնոմիկայի նախարարություն,1230,Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման ծրագիր,"Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովում, արտակարգ իրավիճակների հակազդում և հետևանքների վերացում",Ռազմական դրության պայմաններում պետական և տեղական ինքնակառավարման մարմինների բնականոն գործունեության ու մարդկանց կյանքի և անվտանգության պաշտպանության ապահովու,12003,Ռազմական դրությամբ պայմանավորված՝ Սյունիքի մարզում ժամանակավորապես տեղավորված Արցախի Հանրապետության քաղաքացիներին կացարան տրամադրած տնտեսավարողներին պետական աջակցություն,Սյունիքի մարզում ժամանակավորապես տեղավորված Արցախի Հանրապետության քաղաքացիներին կացարան տրամադրած տնտեսավարողներին կացարանների տրամադրման արդյունքում առաջացած գույքային վնասները փոխհատուցելու և գործունեությունը վերականգնելու նպատակով պետական աջակցություն,Տրանսֆերտների տրամադրում,32319737.9,45698731.0,43390534.3,0.949,0.0,1284113.5,938814.6,0.731,0.0,177384.2,172066.1,0.97
ՀՀ էկոնոմիկայի նախարարություն,1230,Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման ծրագիր,"Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովում, արտակարգ իրավիճակների հակազդում և հետևանքների վերացում",Ռազմական դրության պայմաններում պետական և տեղական ինքնակառավարման մարմինների բնականոն գործունեության ու մարդկանց կյանքի և անվտանգության պաշտպանության ապահովու,12004,Ռազմական գործողությունների հետևանքով ոչ համապատասխան փաստաթղթավորման արդյունքում առաջացած հարկային պարտավորությունների վճարման նպատակով «Փարթ ՄՄ» սահմանափակ պատասխանատվությամբ ընկերությանը պետական աջակցություն,Ռազմական գործողությունների ընթացքում իրականացված ծառայությունների ոչ համապատասխան փաստաթղթավորման արդյունքում առաջացած հարկային պարտավորությունների վճարման նպատակով «Փարթ ՄՄ» սահմանափակ պատասխանատվությամբ ընկերությանը պետական աջակցություն,Տրանսֆերտների տրամադրում,32319737.9,45698731.0,43390534.3,0.949,0.0,1284113.5,938814.6,0.731,0.0,191807.6,191807.6,1.0
ՀՀ էկոնոմիկայի նախարարություն,1230,Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման ծրագիր,"Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովում, արտակարգ իրավիճակների հակազդում և հետևանքների վերացում",Ռազմական դրության պայմաններում պետական և տեղական ինքնակառավարման մարմինների բնականոն գործունեության ու մարդկանց կյանքի և անվտանգության պաշտպանության ապահովու,12005,Առաջացած տնտեսական դժվարությունների հաղթահարման նպատակով կազմակերպություններին տրվող աջակցություն,Առաջացած տնտեսական դժվարությունների հաղթահարման նպատակով կազմակերպություններին տրվող աջակցություն,Տրանսֆերտների տրամադրում,32319737.9,45698731.0,43390534.3,0.949,0.0,1284113.5,938814.6,0.731,0.0,339144.0,0.0,0.0
ՀՀ էկոնոմիկայի նախարարություն,1230,Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովման և արտակարգ իրավիճակների հետևանքների նվազեցման և վերացման ծրագիր,"Ռազմական դրության պայմաններում քաղաքացիների կյանքի ու անվտանգության ապահովում, արտակարգ իրավիճակների հակազդում և հետևանքների վերացում",Ռազմական դրության պայմաններում պետական և տեղական ինքնակառավարման մարմինների բնականոն գործունեության ու մարդկանց կյանքի և անվտանգության պաշտպանության ապահովու,32001,Պատերազմական գործողությունների արդյունքում սահմանամերձ բնակավայր համարվող համայնքներին սահմանային անցումների կանխումն ապահովելու նպատակով անհրաժեշտ սարքավորումների և կառուցվածքների ձեռքբերում,Պատերազմական գործողությունների արդյունքում սահմանամերձ բնակավայր համարվող համայնքներին սահմանային անցումների կանխումն ապահովելու նպատակով անհրաժեշտ սարքավորումների և կառուցվածքների ձեռքբերում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,32319737.9,45698731.0,43390534.3,0.949,0.0,1284113.5,938814.6,0.731,0.0,1417.0,1417.0,1.0
ՀՀ արտաքին գործերի նախարարություն,1050,Միջազգային հարաբերությունների և դիվանագիտության ոլորտում մասնագետների պատրաստում և վերապատրաստում,Դիվանագիտական և պետական ծառայության արդյունավետության բարձրացում,"Դիվանագիտական ծառայության համալրում նոր և որակյալ մասնագետներով, պետական ծառայության, այդ թվում` դիվանագիտական ծառայողների վերապատրաստում, տեսական գիտելիքների և գործնական հմտությունների բարելավում և նրանց աշխատանքի արդյունավետության բարձրացում",11001,Միջազգային հարաբերությունների և դիվանագիտության ոլորտում մասնագետների պատրաստում և վերապատրաստում,Ուսումնական գործընթացի կազմակերպում,Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,224549.0,202549.0,202549.0,1.0,224549.0,202549.0,202549.0,1.0
ՀՀ արտաքին գործերի նախարարություն,1061,Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում,"Միջազգային իրավունքի հիման վրա բոլոր պետությունների հետ բարիդրացիական, փոխշահավետ հարաբերությունների հաստատում և զարգացում, միջազգային հարաբերություններում ՀՀ շահերի և իրավունքների ներկայացում","ՀՀ ինքնիշխանության պաշտպանություն, արտաքին անվտանգության բաղադրիչի ամրապնդում, ԼՂ հիմնախնդրի կարգավորում, ՀՀ միջազգ. հեղինակության բարձրացում, զարգացման համար արտաքին բարենպաստ պայմանների ապահովում, արտերկրում ՀՀ քաղաքացիների շահերի պաշտպանություն",11001,Կառավարության արտաքին քաղաքականության մշակում և իրագործման ապահովում,"ՀՀ Կառավարության ծրագրի հիման վրա արտաքին գործերի բնագավառում քաղաքականության մշակում և իրականացում, դիվանագիտական ծառայության կազմակերպում և ղեկավարում, հյուպատոսական ծառայությունների մատուցում",Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,1970016.2,1872734.6,1822663.4,0.973,1930266.2,1820737.4,1774788.0,0.975
ՀՀ արտաքին գործերի նախարարություն,1061,Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում,"Միջազգային իրավունքի հիման վրա բոլոր պետությունների հետ բարիդրացիական, փոխշահավետ հարաբերությունների հաստատում և զարգացում, միջազգային հարաբերություններում ՀՀ շահերի և իրավունքների ներկայացում","ՀՀ ինքնիշխանության պաշտպանություն, արտաքին անվտանգության բաղադրիչի ամրապնդում, ԼՂ հիմնախնդրի կարգավորում, ՀՀ միջազգ. հեղինակության բարձրացում, զարգացման համար արտաքին բարենպաստ պայմանների ապահովում, արտերկրում ՀՀ քաղաքացիների շահերի պաշտպանություն",11002,"ՀՀ մուտքի վիզաների, վերադարձի վկայականների և պաշտպանված ձևաթղթերի տպագրության աշխատանքների իրականացում","Հայաստանում և արտերկրում հյուպատոսական ծառայությունների մատուցման  տեխնիկական ապահովման նպատակով հրատարակչական, տեղեկատվական և տպագրական ծառայություններ",Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,1970016.2,1872734.6,1822663.4,0.973,39750.0,7000.0,7000.0,1.0
ՀՀ արտաքին գործերի նախարարություն,1061,Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում,"Միջազգային իրավունքի հիման վրա բոլոր պետությունների հետ բարիդրացիական, փոխշահավետ հարաբերությունների հաստատում և զարգացում, միջազգային հարաբերություններում ՀՀ շահերի և իրավունքների ներկայացում","ՀՀ ինքնիշխանության պաշտպանություն, արտաքին անվտանգության բաղադրիչի ամրապնդում, ԼՂ հիմնախնդրի կարգավորում, ՀՀ միջազգ. հեղինակության բարձրացում, զարգացման համար արտաքին բարենպաստ պայմանների ապահովում, արտերկրում ՀՀ քաղաքացիների շահերի պաշտպանություն",11003,Արտասահմանյան պատվիրակությունների ընդունելություններ,Արտասահմանյան պատվիրակությունների ընդունելություններ,Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,1970016.2,1872734.6,1822663.4,0.973,0.0,40596.5,36635.9,0.902
ՀՀ արտաքին գործերի նախարարություն,1061,Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում,"Միջազգային իրավունքի հիման վրա բոլոր պետությունների հետ բարիդրացիական, փոխշահավետ հարաբերությունների հաստատում և զարգացում, միջազգային հարաբերություններում ՀՀ շահերի և իրավունքների ներկայացում","ՀՀ ինքնիշխանության պաշտպանություն, արտաքին անվտանգության բաղադրիչի ամրապնդում, ԼՂ հիմնախնդրի կարգավորում, ՀՀ միջազգ. հեղինակության բարձրացում, զարգացման համար արտաքին բարենպաստ պայմանների ապահովում, արտերկրում ՀՀ քաղաքացիների շահերի պաշտպանություն",11004,Արտասահմանյան պաշտոնական գործուղումներ,Արտասահմանյան պաշտոնական գործուղումներ,Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,1970016.2,1872734.6,1822663.4,0.973,0.0,2715.8,2554.5,0.941
ՀՀ արտաքին գործերի նախարարություն,1061,Արտաքին գործերի ոլորտում Կառավարության քաղաքականության մշակում և իրականացում,"Միջազգային իրավունքի հիման վրա բոլոր պետությունների հետ բարիդրացիական, փոխշահավետ հարաբերությունների հաստատում և զարգացում, միջազգային հարաբերություններում ՀՀ շահերի և իրավունքների ներկայացում","ՀՀ ինքնիշխանության պաշտպանություն, արտաքին անվտանգության բաղադրիչի ամրապնդում, ԼՂ հիմնախնդրի կարգավորում, ՀՀ միջազգ. հեղինակության բարձրացում, զարգացման համար արտաքին բարենպաստ պայմանների ապահովում, արտերկրում ՀՀ քաղաքացիների շահերի պաշտպանություն",11005,"Հասարակության և պետության հանդեպ հատուկ ծառայություններ ունեցած քաղաքացիների մահվան դեպքում հրաժեշտի ծիսակատարության և թաղման կազմակերպում, գերեզմանի բարեկարգման և մահարձանի պատրաստման ու տեղադրման աշխատանքներին աջակցություն","Հասարակության և պետության հանդեպ հատուկ ծառայություններ ունեցած քաղաքացիների մահվան դեպքում հրաժեշտի ծիսակատարության և թաղման կազմակերպում, գերեզմանի բարեկարգման և մահարձանի պատրաստման ու տեղադրման աշխատանքներին աջակցություն",Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,1970016.2,1872734.6,1822663.4,0.973,0.0,1685.0,1685.0,1.0
ՀՀ արտաքին գործերի նախարարություն,1118,Համագործակցություն միջազգային կազմակերպությունների հետ,Միջազգային կազմակերպությունների հետ և դրանց շրջանակներում բնականոն փոխհարաբերությունների ու արդյունավետ համագործակցության ապահովում և ընդլայնում,"Միջազգային կազմակերպություններում ՀՀ առավել ակտիվ ներգրավվածություն, լիարժեք անդամակցության ապահովում և ՀՀ շահերի պաշտպանություն: Հայաստանում միջազգ. կազմակերպությունների կողմից տարբեր ծրագրերի իրականացում, աջակցություն ընթացող բարեփոխումների գործընթացնե",11001,Մեդիա և տեղեկատվական գրագիտության քաղաքականության և ռազմավարության վերաբերյալ ազգային խորհրդատվություն,"Ծրագիրը նախատ. է ուսանողների, հաս կազմ,",Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,2197093.6,2204335.1,2197093.6,0.997,0.0,7241.5,0.0,0.0
ՀՀ արտաքին գործերի նախարարություն,1118,Համագործակցություն միջազգային կազմակերպությունների հետ,Միջազգային կազմակերպությունների հետ և դրանց շրջանակներում բնականոն փոխհարաբերությունների ու արդյունավետ համագործակցության ապահովում և ընդլայնում,"Միջազգային կազմակերպություններում ՀՀ առավել ակտիվ ներգրավվածություն, լիարժեք անդամակցության ապահովում և ՀՀ շահերի պաշտպանություն: Հայաստանում միջազգ. կազմակերպությունների կողմից տարբեր ծրագրերի իրականացում, աջակցություն ընթացող բարեփոխումների գործընթացնե",12001,Միջազգային կազմակերպություններին ՀՀ անդամակցության վճարներ,"Միջազգային կազմակերպությունների աշխատանքներին ՀՀ մասնակցության, երկրում նրանց կողմից տարբեր ծրագրերի իրականացման ապահովում",Տրանսֆերտների տրամադրում,18240682.9,17427332.9,17090228.7,0.981,2197093.6,2204335.1,2197093.6,0.997,2187493.6,2187493.6,2187493.6,1.0
ՀՀ արտաքին գործերի նախարարություն,1118,Համագործակցություն միջազգային կազմակերպությունների հետ,Միջազգային կազմակերպությունների հետ և դրանց շրջանակներում բնականոն փոխհարաբերությունների ու արդյունավետ համագործակցության ապահովում և ընդլայնում,"Միջազգային կազմակերպություններում ՀՀ առավել ակտիվ ներգրավվածություն, լիարժեք անդամակցության ապահովում և ՀՀ շահերի պաշտպանություն: Հայաստանում միջազգ. կազմակերպությունների կողմից տարբեր ծրագրերի իրականացում, աջակցություն ընթացող բարեփոխումների գործընթացնե",12002,ՆԱՏՕ-ի հասարակական տեղեկատվական կենտրոնի գործունեության ապահովում,Երևանում ՆԱՏՕ-ի հասարակական տեղեկատվական կենտրոնի գրասենյակի վարձակալության վճար,Տրանսֆերտների տրամադրում,18240682.9,17427332.9,17090228.7,0.981,2197093.6,2204335.1,2197093.6,0.997,9600.0,9600.0,9600.0,1.0
ՀՀ արտաքին գործերի նախարարություն,1128,Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում,"Երկկողմ և բազմակողմ միջազգային հարաբերություններում ՀՀ ներկայացում, օտարերկրյա պետություններում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն","Միջազգային հարաբերություններում ՀՀ ներգրավվածության աստիճանի և երկրի միջազգային հեղինակության բարձրացում, արտերկրում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն և ապահովում, Սփյուռքի անհատների և կառույցների հետ հարաբերությունների զարգացու",11001,Օտարերկրյա պետություններում և միջազգային կազմակերպություններում հավատարմագրված ՀՀ դիվանագիտական ծառայության մարմինների գործունեության իրականացում,"Օտարերկրյա պետություններում և միջազգային կազմակերպություններում դիվանագիտական գործունեության միջոցով արտաքին գործերի բնագավառում ՀՀ Կառավարության քաղաքականության իրականացում, հյուպատոսական ծառայության մատուցում",Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,13644666.4,12119292.1,11852593.2,0.978,13632380.2,11883292.9,11618746.6,0.978
ՀՀ արտաքին գործերի նախարարություն,1128,Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում,"Երկկողմ և բազմակողմ միջազգային հարաբերություններում ՀՀ ներկայացում, օտարերկրյա պետություններում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն","Միջազգային հարաբերություններում ՀՀ ներգրավվածության աստիճանի և երկրի միջազգային հեղինակության բարձրացում, արտերկրում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն և ապահովում, Սփյուռքի անհատների և կառույցների հետ հարաբերությունների զարգացու",11002,ՀՀ քաղաքացու անձնագիր տալու կամ փոխանակելու ծառայություն,ՀՀ քաղաքացու անձնագիր տալու կամ փոխանակելու համար պետական տուրքի վճարումից ազատելու արդյունքում չգանձված պետական տուրքի փոխհատուցում,Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,13644666.4,12119292.1,11852593.2,0.978,0.0,50260.0,50260.0,1.0
ՀՀ արտաքին գործերի նախարարություն,1128,Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում,"Երկկողմ և բազմակողմ միջազգային հարաբերություններում ՀՀ ներկայացում, օտարերկրյա պետություններում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն","Միջազգային հարաբերություններում ՀՀ ներգրավվածության աստիճանի և երկրի միջազգային հեղինակության բարձրացում, արտերկրում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն և ապահովում, Սփյուռքի անհատների և կառույցների հետ հարաբերությունների զարգացու",12001,ՆԱՏՕ-ում ՀՀ առաքելության գրասենյակի գործունեության ապահովում,ՆԱՏՕ-ի նոր կենտրոնակայանում գործընկեր երկրների համար նախատեսված մասնաշենքում հիմնանորոգման ծախսերի փոխհատուցում՛ Հայաստանին տրամադրված տարածքի մասնաբաժնի մասով,Տրանսֆերտների տրամադրում,18240682.9,17427332.9,17090228.7,0.981,13644666.4,12119292.1,11852593.2,0.978,12286.2,12286.2,12286.2,1.0
ՀՀ արտաքին գործերի նախարարություն,1128,Օտարերկրյա պետություններում ՀՀ դիվանագիտական ծառայության մարմինների գործունեության կազմակերպում և իրականացում,"Երկկողմ և բազմակողմ միջազգային հարաբերություններում ՀՀ ներկայացում, օտարերկրյա պետություններում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն","Միջազգային հարաբերություններում ՀՀ ներգրավվածության աստիճանի և երկրի միջազգային հեղինակության բարձրացում, արտերկրում ՀՀ քաղաքացիների և իրավաբանական անձանց շահերի պաշտպանություն և ապահովում, Սփյուռքի անհատների և կառույցների հետ հարաբերությունների զարգացու",31001,Արտերկրում ՀՀ դեսպանությունների շենքային պայմանների ապահովում,Բելգիայում ՀՀ դեսպանության  շենքի գնման (2005թ.) ծախսերի փոխհատուցում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,18240682.9,17427332.9,17090228.7,0.981,13644666.4,12119292.1,11852593.2,0.978,0.0,173453.0,171300.5,0.988
ՀՀ արտաքին գործերի նախարարություն,1178,Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում արարողակարգային միջոցառումների իրականացում,Հայաստանի Հանրապետությունում և ՀՀ միջազգային հարաբերություններում պետական արարողակարգային կանոնների միասնական կիրառում,ՀՀ-ում  և օտարերկրյա պետություններում միջազգային արարողակարգային չափանիշներին համապատասխան միջոցառումների ընթացակարգերի և ծիսակարգերի կազմակերպում և իրականացում,11001,Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում արարողակարգային միջոցառումների իրականացում,Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում միջազգային արարողակարգային չափանիշներին համապատասխան միջոցառումների կազմակերպում և իրականացում,Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,204357.7,327621.8,314529.2,0.96,188467.7,174467.7,162387.1,0.931
ՀՀ արտաքին գործերի նախարարություն,1178,Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում արարողակարգային միջոցառումների իրականացում,Հայաստանի Հանրապետությունում և ՀՀ միջազգային հարաբերություններում պետական արարողակարգային կանոնների միասնական կիրառում,ՀՀ-ում  և օտարերկրյա պետություններում միջազգային արարողակարգային չափանիշներին համապատասխան միջոցառումների ընթացակարգերի և ծիսակարգերի կազմակերպում և իրականացում,11002,Արտասահմանյան պատվիրակությունների ընդունելություն,Արտասահմանյան պատվիրակությունների ընդունելություն,Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,204357.7,327621.8,314529.2,0.96,0.0,151331.1,150319.1,0.993
ՀՀ արտաքին գործերի նախարարություն,1178,Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում արարողակարգային միջոցառումների իրականացում,Հայաստանի Հանրապետությունում և ՀՀ միջազգային հարաբերություններում պետական արարողակարգային կանոնների միասնական կիրառում,ՀՀ-ում  և օտարերկրյա պետություններում միջազգային արարողակարգային չափանիշներին համապատասխան միջոցառումների ընթացակարգերի և ծիսակարգերի կազմակերպում և իրականացում,11003,Պետ. մասնակցությամբ առևտրային կազմակերպ. կանոնադր. կապիտալում պետ. մասնակցության նվազ. ճանապարհով ակտիվների կազմից գույք առանձնացնելիս գույքն ստացող պետ. կառավարչ. հիմնարկի կողմից մատակարարին վճարման ենթակա ԱԱՀ-ի պարտավորութ. կատարման գծով  ծախսեր,,Ծառայությունների մատուցում,18240682.9,17427332.9,17090228.7,0.981,204357.7,327621.8,314529.2,0.96,0.0,1823.0,1823.0,1.0
ՀՀ արտաքին գործերի նախարարություն,1178,Հայաստանի Հանրապետությունում և օտարերկրյա պետություններում արարողակարգային միջոցառումների իրականացում,Հայաստանի Հանրապետությունում և ՀՀ միջազգային հարաբերություններում պետական արարողակարգային կանոնների միասնական կիրառում,ՀՀ-ում  և օտարերկրյա պետություններում միջազգային արարողակարգային չափանիշներին համապատասխան միջոցառումների ընթացակարգերի և ծիսակարգերի կազմակերպում և իրականացում,31002,Արարողակարգային ծառայության տրանսպորտային միջոցներով ապահովվածության բարելավում,Աշխատանքները պատշաճ որակով կազմակերպելու նպատակով ավտոմեքենայի ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,18240682.9,17427332.9,17090228.7,0.981,204357.7,327621.8,314529.2,0.96,15890.0,0.0,0.0,0.0
