state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12009,Վերգետնյա էլեկտրատրանսպորտով ուղևորափոխադրումների ծառայությունների մատուցում,Աջակցություն Երևանի քաղաքապետարանին վերգետնյա էլեկտրատրանսպորտով ուղևորափոխադրման ծառայությունների մասնակի սուբսիդավորման նպատակով,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,24441586.5,15441586.5,6977289.1,5277289.1,3453878.6,0.224,0.654,628315.6,628315.6,158000.0,158000.0,158000.0,0.251,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12012,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային ծրագրի համակարգում և կառավարում,ՀՀ համայնքներին տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցության համակարգում,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,24441586.5,15441586.5,6977289.1,5277289.1,3453878.6,0.224,0.654,527826.8,527826.8,131956.7,131956.7,81215.2,0.154,0.615
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12013,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային երկրորդ ծրագրի համակարգում և կառավարում,ՀՀ համայնքներին տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցության համակարգում,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,24441586.5,15441586.5,6977289.1,5277289.1,3453878.6,0.224,0.654,741491.9,741491.9,192300.0,192300.0,168638.2,0.227,0.877
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12014,Եվրոպական միության հարևանության ներդրումային բանկի աջակցությամբ իրականացվող Երևանի մետրոպոլիտենի վերակառուցման երկրորդ դրամաշնորհային ծրագիր,Երևանի մետրոպոլիտենի վերակառուցում,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,24441586.5,15441586.5,6977289.1,5277289.1,3453878.6,0.224,0.654,484824.4,484824.4,168443.6,168443.6,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12016,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների տեխնիկական համագործակցության   դրամաշնորհային ծրագիր,Գյումրու ճանապարհների վերակառուցմանը և փողոցային լուսավորության արդիականացմանը խորհրդատվական աջակցություն,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,24441586.5,15441586.5,6977289.1,5277289.1,3453878.6,0.224,0.654,239652.5,239652.5,59913.1,59913.1,2726.2,0.011,0.046
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12017,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների  ծրագիր,Գյումրու ընտրված փողոցների (ներառյալ հետիոտնային անցումների ցանցը և ջրահեռացման համակարգը) վերակառուցում,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,24441586.5,15441586.5,6977289.1,5277289.1,3453878.6,0.224,0.654,2033101.8,1033101.8,508275.4,508275.4,637734.1,0.617,1.255
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12018,"Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների դրամաշնորհային ծրագիր (Տրանշ Ա, Բ, Գ)",Գյումրու փողոցային լուսավորության արդիականացում՛ փողոցային լուսավորության այլ ավտոմատ կառավարման համակարգի տեղադրում,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,24441586.5,15441586.5,6977289.1,5277289.1,3453878.6,0.224,0.654,2957130.1,1957130.1,739282.8,739282.8,172085.6,0.088,0.233
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12020,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային ծրագրի շրջանակներում ճանապարհային շինարարություն,ՀՀ համայնքներին տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցություն,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,24441586.5,15441586.5,6977289.1,5277289.1,3453878.6,0.224,0.654,855403.4,855403.4,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12021,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային երկրորդ ծրագրի շրջանակներում ճանապարհային շինարարություն,ՀՀ համայնքներին տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցություն,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,24441586.5,15441586.5,6977289.1,5277289.1,3453878.6,0.224,0.654,5239167.8,2239167.8,2880000.0,1380000.0,600958.1,0.268,0.435
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12022,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների վերանորոգման ծրագրի շրջանակներում նախագծա-նախահաշվային աշխատանքների իրականացում,Գյումրու ճանապարհների վերակառուցմանը և փողոցային լուսավորության արդիականացման  աշխատանքներ,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,24441586.5,15441586.5,6977289.1,5277289.1,3453878.6,0.224,0.654,66081.2,66081.2,16520.3,16520.3,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1167,Էլեկտրաէներգետիկ համակարգի զարգացման ծրագիր,Նպաստել էլեկտրաէներգետիկ համակարգի հուսալիության բարձրացմանը և էլեկտրաէներգիայի անխափան մատակարարման ապահովմանը,Հուսալի և անվտանգ էլեկտրամատակարարման ապահովում,11006,Գերմանիայի զարգացման վարկերի բանկի (KFW)) աջակցությամբ իրականացվող «Կովկասյան էլեկտրահաղորդման ցանց I» Հայաստան-Վրաստան հաղորդիչ գիծ/ենթակայանների դրամաշնորհային ծրագիր,Հայաստան-Վրաստան 400 կՎ լարման էլեկտրահաղորդման օդային գծի և համապատասխան ենթակայանների կառուցում (խորհրդատվական և կառավարման ծառայություններ),Ծառայությունների մատուցում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,1503647.6,1503647.6,0.0,0.0,0.0,0.0,0.0,296643.7,296643.7,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1167,Էլեկտրաէներգետիկ համակարգի զարգացման ծրագիր,Նպաստել էլեկտրաէներգետիկ համակարգի հուսալիության բարձրացմանը և էլեկտրաէներգիայի անխափան մատակարարման ապահովմանը,Հուսալի և անվտանգ էլեկտրամատակարարման ապահովում,32006,Գերմանիայի զարգացման վարկերի բանկի (KFW) աջակցությամբ իրականացվող Կովկասյան էլեկտրահաղորդման ցանց I Հայաստան-Վրաստան հաղորդիչ գիծ/ենթակայանների դրամաշնորհային ծրագրի շրջանակներում իրականացվող ներդրումներ,Հայաստան-Վրաստան 400կՎլարման էլեկտրահաղորդման օդային գծի և համապատասխան ենթակայնների կառուցում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,1503647.6,1503647.6,0.0,0.0,0.0,0.0,0.0,1207003.9,1207003.9,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1171,Ռադիոակտիվ թափոնների կառավարում,Բնակչության և շրջակա միջավայրի պաշտպանություն ռադիոակտիվ թափոնների վնասակար ազդեցությունից,"Ռադիոակտիվ թափոնների հավաքագրում, վնասազերծում և պահպանում",11001,Ռադիոակտիվ թափոնների վնասազերծման ծառայություններ,"Միջուկային և ճառագայթային անվտանգության նորմերի ու կանոնների պահպանմամբ ռադիոակտիվ թափոնների կենտրոնացված փոխադրում, ուսումնասիրում, պահպանում, վնասազերծում",Ծառայությունների մատուցում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,37033.7,37033.7,7406.7,7406.7,7406.7,0.2,1.0,37033.7,37033.7,7406.7,7406.7,7406.7,0.2,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,11001,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ծառայություններ,"ՀՀ  քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգման ու զարգացման ծառայությունների մատուցում, այդ թվում՛ մասնակցություն պետական քաղաքականության շրջանակներում ուղևորահոսքի ծավալների աճի համար նախադրյալների ստեղծմանը",Ծառայությունների մատուցում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,1168640.7,1155260.7,264918.7,261588.7,147098.5,0.127,0.562,322825.9,322825.9,58541.6,58541.6,55085.7,0.171,0.941
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,11002,Աշխատակազմի մասնագիտական կարողությունների զարգացում,"Աշխատակազմի մասնագիտական վերապատրաստումներ, գործուղումներ և որակավորման բարձրացման ծառայություններ",Ծառայությունների մատուցում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,1168640.7,1155260.7,264918.7,261588.7,147098.5,0.127,0.562,36503.6,36503.6,9125.9,9125.9,7120.6,0.195,0.78
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,11003,Ավիացիոն և այլ սարքավորումների պահպանում,Ավիացիոն և այլ սարքավորումների նորոգում և պահպանում,Ծառայությունների մատուցում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,1168640.7,1155260.7,264918.7,261588.7,147098.5,0.127,0.562,806811.2,793431.2,196626.2,193296.2,84287.4,0.106,0.436
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,11005,Մայրուղային աէրոնավիգացիոն ծառայությունների սպասարկում,Աէրոնավիգացիոն ծառայություններ մատուցող կազմակերպությունների փոխհատուցում՛ գանձումներից ազատված թռիչքների սպասարկման համար,Ծառայությունների մատուցում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,1168640.7,1155260.7,264918.7,261588.7,147098.5,0.127,0.562,2500.0,2500.0,625.0,625.0,604.9,0.242,0.968
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1189,Դպրոցների սեյսմիկ անվտանգության մակարդակի բարձրացման ծրագիր,"Նպաստել երկրի սեյսմակայունության ապահովմանը, անհատական և հասարակական անվտանգության մակարդակի բարձրացմանը",Դպրոցական շենքերի սեյսմակայունության մակարդակի բարձրացում,11001,Ասիական զարգացման բանկի աջակցությամբ իրականացվող դպրոցների սեյսմիկ պաշտպանության ծրագրի կառավարում,Դպրոցների սեյսմիկ պաշտպանության ծրագիր` ՀՀ դպրոցների սեյսմիկ անվտանգության բարելավման նպատակով,Ծառայությունների մատուցում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,4862021.4,4124620.4,1517018.6,1155637.6,908004.3,0.22,0.786,116708.4,116708.4,35362.6,35362.6,16892.8,0.145,0.478
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1189,Դպրոցների սեյսմիկ անվտանգության մակարդակի բարձրացման ծրագիր,"Նպաստել երկրի սեյսմակայունության ապահովմանը, անհատական և հասարակական անվտանգության մակարդակի բարձրացմանը",Դպրոցական շենքերի սեյսմակայունության մակարդակի բարձրացում,12001,Ասիական զարգացման բանկի աջակցությամբ իրականացվող դպրոցների սեյսմիկ պաշտպանության ծրագրի շրջանակներում ՀՀ դպրոցների սեյսմիկ անվտանգության բարելավմանն ուղղված միջոցառումներ,"Դպրոցների շենքերի ամրացման շինարարական աշխատանքներ, շինարարական ստանդարտների արդիականացում, արտակարգ իրավիճակներին արձագանքման ծրագրի մշակում, սեյսմիկ մոնիտորինգի դիտակետերի սարքավորումների արդիականացում:",Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,4862021.4,4124620.4,1517018.6,1155637.6,908004.3,0.22,0.786,4745313.0,4007912.0,1481656.0,1120275.0,891111.5,0.222,0.795
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,11001,Եվրոպական միության աջակցությամբ իրականացվող Հայաստանի տարածքային զարգացման դրամաշնորհային ծրագիր,"ՀՀ մարզերի և համայնքների տարածքային և տեղական ինստիտուցիոնալ կարողությունների զարգացում, զարգացման մոդելների մշակում և կառավարման արդյունավետության բարձրացում",Ծառայությունների մատուցում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,72435954.9,72895182.9,16384522.4,16609522.4,16291367.7,0.223,0.981,34055.2,34055.2,34055.2,34055.2,13770.7,0.404,0.404
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12002,Ֆինանսական աջակցություն տեղական ինքնակառավարման մարմիններին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ ՏԻՄ-երին,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,72435954.9,72895182.9,16384522.4,16609522.4,16291367.7,0.223,0.981,64596984.0,64596984.0,16149246.0,16149246.0,16149246.0,0.25,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12003,Պետական աջակցություն սահմանամերձ համայնքներին,Ծրագրի իրականացմամբ ապահովվում է «Սահմանամերձ համայնքների սոցիալական աջակցության մասին» ՀՀ օրենքի կիրարկումը,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,72435954.9,72895182.9,16384522.4,16609522.4,16291367.7,0.223,0.981,800000.0,800000.0,200000.0,200000.0,110983.0,0.139,0.555
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12004,Պետական աջակցություն ՀՀ Գեղարքունիքի մարզի Ճամբարակ համայնքի Արծվաշեն բնակավայրի վարչական ղեկավարի և աշխատակազմի պահպանման ծախսերի համար,Պետական աջակցություն ՀՀ Գեղարքունիքի մարզի Ճամբարակ համայնքի Արծվաշեն բնակավայրի վարչական ղեկավարի և աշխատակազմի պահպանման ծախսերի համար,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,72435954.9,72895182.9,16384522.4,16609522.4,16291367.7,0.223,0.981,4915.7,4915.7,1221.2,1221.2,754.6,0.154,0.618
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12007,ՀՀ մարզերին սուբվենցիաների տրամադրում՛ ենթակառուցվածքների զարգացման նպատակով,ՀՀ մարզերին սուբվենցիաների տրամադրում՛ ենթակառուցվածքների զարգացման նպատակով,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,72435954.9,72895182.9,16384522.4,16609522.4,16291367.7,0.223,0.981,7000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12013,Հրետակոծության հետևանքով հասցված վնասների փոխհատուցում,Հրետակոծության հետևանքով ՀՀ Տավուշի մարզի սահմանամերձ համայնքներին (բնակիչներին) հասցված վնասների փոխհատուցում,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,72435954.9,72895182.9,16384522.4,16609522.4,16291367.7,0.223,0.981,0.0,161652.0,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12021,Պատերազմի ընթացքում և պատերազմից հետո բժշկական կենտրոններում դատաբժշկական փորձաքննության ենթարկված մարմինների փոխադրում,Ադրբեջանի կողմից սանձազերծված պատերազմի ընթացքում և պատերազմից հետո Կապանի և Գորիսի բժշկական կենտրոններում դատաբժշկական փորձաքննության ենթարկված մարմինների՛ ՀՀ Սյունիքի մարզպետարանի կողմից կազմակերպված փոխադրման փոխհատուցում,Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,72435954.9,72895182.9,16384522.4,16609522.4,16291367.7,0.223,0.981,0.0,25000.0,0.0,25000.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12022,Առաջնահերթ և հրատապ լուծում պահանջող հիմնախնդիրների լուծում,"ՀՀ Սյունիքի մարզի մի շարք համայնքներում իրականացնել առաջնահերթ և հրատապ լուծում պահանջող խնդիրներ, որի արդյունքում լուծում կտրվի բնակչության և համայնքների սոցիալական նշանակություն ունեցող հիմնախնդիրներին",Տրանսֆերտների տրամադրում,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,72435954.9,72895182.9,16384522.4,16609522.4,16291367.7,0.223,0.981,0.0,200000.0,0.0,200000.0,16613.4,0.083,0.083
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,21001,Հրետակոծության հետևանքով հասցված վնասների վերականգնման աշխատանքներ,"Հրետակոծությունից տուժած ՀՀ սահմանամերձ համայնքների բնակիչների բնակելի տների, շենքշինությունների կենցաղային պայմանների բարելավում, աշակերտների համար ուսումնական",Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,199130554.8,42598360.7,41127387.3,26843475.1,0.135,0.653,72435954.9,72895182.9,16384522.4,16609522.4,16291367.7,0.223,0.981,0.0,72576.0,0.0,0.0,0.0,0.0,0.0
ՀՀ առողջապահության նախարարություն,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11001,Բնակչության սանիտարահամաճարակային անվտանգության ապահովման և հանրային առողջապահության ծառայություններ,"Հիվանդությունների վերահսկման և կանխարգելման, ընթացիկ հակահամաճարակային և սանիտարահիգիենիկ նշանակության հետազոտություններ, վարակների օջախների համաճարակաբանական հետազոտություններ, իմունականխարգելման հիգիենիկ ուսուցման և քարոզչության ծառայություններ",Ծառայությունների մատուցում,114495752.3,117221832.3,25421279.2,27446359.2,23457269.6,0.2,0.855,8626568.8,10080856.7,4006263.5,5745275.1,5587769.3,0.554,0.973,2421258.0,2221258.0,401928.8,401928.8,401928.8,0.181,1.0
ՀՀ առողջապահության նախարարություն,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11002,Իմունականխարգելման ազգային ծրագիր,"Բնակչության շրջանում կառավարելի վարակիչ հիվանդությունների իմունականխարգելում` կառավարելի վարակիչ հիվանդություններով հիվանդացության նվազեցման և մահվան դեպքերի կանխման, ինչպես նաև բնակչության կոլեկտիվ անընկալության ապահովման նպատակով",Ծառայությունների մատուցում,114495752.3,117221832.3,25421279.2,27446359.2,23457269.6,0.2,0.855,8626568.8,10080856.7,4006263.5,5745275.1,5587769.3,0.554,0.973,3500000.0,3271000.0,1246000.0,1112023.7,992613.6,0.303,0.893
ՀՀ առողջապահության նախարարություն,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11003,Արյան հավաքագրման ծառայություններ,"Մարդու դոնորական արյան հավաքագրում, վարակիչ հիվանդությունների նկատմամբ հետազոտություն, համապատասխան պայմաններում և ժամկետներում պահպանում, դրանց առնչվող ծառայությունների իրականացում",Ծառայությունների մատուցում,114495752.3,117221832.3,25421279.2,27446359.2,23457269.6,0.2,0.855,8626568.8,10080856.7,4006263.5,5745275.1,5587769.3,0.554,0.973,308383.7,358383.7,51407.6,51407.6,38509.8,0.107,0.749
ՀՀ առողջապահության նախարարություն,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11005,Առողջ ապրելակերպի խթանման և ծխելու դեմ պայքարի միջոցառումներ,"Առողջ ապրելակերպի և ծխելու դեմ պայքարի հանրային իրազեկման, ծխելը թողնելուն օժանդակության թեժ գծի ծառայության ներդնում, բուժաշխատողների շրջանում կրթական միջոցառումների իրականացում և այլն",Ծառայությունների մատուցում,114495752.3,117221832.3,25421279.2,27446359.2,23457269.6,0.2,0.855,8626568.8,10080856.7,4006263.5,5745275.1,5587769.3,0.554,0.973,100000.0,50300.0,10000.0,0.0,0.0,0.0,0.0
