state_body,program_code,program_code_ext,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12025,Երևանի տարածքում ճանապարհային երթևեկության կարգավորման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացում,"Երևանի տարածքում ճանապարհային երթևեկության կարգավորման ճանապարհային գծանշումների, երթևեկության նշանների և լուսացույցերի տեղադրման աշխատանքների իրականացում",Տրանսֆերտների տրամադրում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,28382253.2,28414416.5,7817800.9,7849964.2,2206892.9,0.078,0.281,765928.6,765928.6,386000.0,386000.0,109926.5,0.14400000000000002,0.285
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12029,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային զարգացման ներդրումային ծրագրի համակարգում և կառավարում,Քաղաքային զարգացման ներդրումային ծրագրի շրջանակներում համակարգում և կառավարում,Տրանսֆերտների տրամադրում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,28382253.2,28414416.5,7817800.9,7849964.2,2206892.9,0.078,0.281,2016240.8,2016240.8,1928216.6,1928216.6,30844.0,0.015,0.016
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12030,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային զարգացման ներդրումային ծրագրի շրջանակներում ճանապարհային շինարարություն,Քաղաքային զարգացման ներդրումային ծրագրի շրջանակներում ճանապարհային շինարարություն,Տրանսֆերտների տրամադրում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,28382253.2,28414416.5,7817800.9,7849964.2,2206892.9,0.078,0.281,6258448.3,6258448.3,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12031,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների տեխնիկական համագործակցության դրամաշնորհային ծրագրի շրջանակներում ճանապարհների վերակառուցման և փողոցների լուսավորության արդիականացում,Գյումրու ճանապարհների վերակառուցման և փողոցների լուսավորության արդիականացման աշխատանքներ,,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,28382253.2,28414416.5,7817800.9,7849964.2,2206892.9,0.078,0.281,108490.8,108490.8,41000.0,41000.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12032,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների տեխնիկական համագործակցության վարկային ծրագիր,Գյումրու ճանապարհների վերակառուցման և փողոցների լուսավորության արդիականացման աշխատանքներԳյումրու ճանապարհների վերակառուցման և փողոցների լուսավորության արդիականացման աշխատանքներ,,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,28382253.2,28414416.5,7817800.9,7849964.2,2206892.9,0.078,0.281,108490.8,108490.8,41000.0,41000.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,21001,Երևանի մետրոպոլիտենի ենթակառուցվածքների նորոգում,Երևանի մետրոպոլիտենի ենթակառուցվածքների նորոգում,,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,28382253.2,28414416.5,7817800.9,7849964.2,2206892.9,0.078,0.281,3500000.0,3500000.0,1791144.7,1791144.7,243118.1,0.069,0.136
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,21002,Երևանի մետրոպոլիտենի ենթակառուցվածքների կառուցում,Երևանի մետրոպոլիտենի ենթակառուցվածքների կառուցում,,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,28382253.2,28414416.5,7817800.9,7849964.2,2206892.9,0.078,0.281,9640000.0,9640000.0,1020000.0,1020000.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,21037,Երևան քաղաքի նախադպրոցական ուսումնական հաստատությունների կառուցման և հիմնանորոգման աշխատանքներ,"Նախադպրոցական ուսումնական հաստատությունների և դրանցբակային տարածքների հիմնանորոգում, ինչպես նաև նորերիկառուցում",Ծառայությունների մատուցում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,28382253.2,28414416.5,7817800.9,7849964.2,2206892.9,0.078,0.281,0.0,13912.5,0.0,13912.5,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,21038,Երևանի բուսաբանական այգու տարածքում անտառապուրակի կառուցապատման աշխատանքներ,Երևան քաղաքում անտառապուրակի հիմնում և կանաչ գոտիների  արդիականացում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,28382253.2,28414416.5,7817800.9,7849964.2,2206892.9,0.078,0.281,2130296.2,2148547.0,958633.3,976884.1,542698.6,0.253,0.556
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1167,1167,Էլեկտրաէներգետիկ համակարգի զարգացման ծրագիր,Նպաստել էլեկտրաէներգետիկ համակարգի հուսալիության բարձրացմանը և էլեկտրաէներգիայի անխափան մատակարարման ապահովմանը,Հուսալի և անվտանգ էլեկտրամատակարարման ապահովում,11006,Գերմանիայի զարգացման վարկերի բանկի (KFW)) աջակցությամբ իրականացվող «Կովկասյան էլեկտրահաղորդման ցանց I» Հայաստան-Վրաստան հաղորդիչ գիծ/ենթակայանների դրամաշնորհային ծրագիր,Հայաստան-Վրաստան 400 կՎ լարման էլեկտրահաղորդման օդային գծի և համապատասխան ենթակայանների կառուցում (խորհրդատվական և կառավարման ծառայություններ),Ծառայությունների մատուցում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,1779624.2,1779624.2,138607.5,138607.5,128045.7,0.07200000000000001,0.924,138607.5,138607.5,138607.5,138607.5,128045.7,0.924,0.924
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1167,1167,Էլեկտրաէներգետիկ համակարգի զարգացման ծրագիր,Նպաստել էլեկտրաէներգետիկ համակարգի հուսալիության բարձրացմանը և էլեկտրաէներգիայի անխափան մատակարարման ապահովմանը,Հուսալի և անվտանգ էլեկտրամատակարարման ապահովում,11007,Հայաստանի Հանրապետությունում նոր ատոմային էներգաբլոկի (էներգաբլոկների) կառուցման ծրագրի կառավարում,Հայաստանի Հանրապետությունում նոր ատոմային էներգաբլոկի (էներգաբլոկների) կառուցման աշխատանքների նախապատրաստում և իրականացում,Ծառայությունների մատուցում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,1779624.2,1779624.2,138607.5,138607.5,128045.7,0.07200000000000001,0.924,628000.0,628000.0,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1167,1167,Էլեկտրաէներգետիկ համակարգի զարգացման ծրագիր,Նպաստել էլեկտրաէներգետիկ համակարգի հուսալիության բարձրացմանը և էլեկտրաէներգիայի անխափան մատակարարման ապահովմանը,Հուսալի և անվտանգ էլեկտրամատակարարման ապահովում,32006,Գերմանիայի զարգացման վարկերի բանկի (KFW) աջակցությամբ իրականացվող Կովկասյան էլեկտրահաղորդման ցանց I Հայաստան-Վրաստան հաղորդիչ գիծ/ենթակայանների դրամաշնորհային ծրագրի շրջանակներում իրականացվող ներդրումներ,Հայաստան-Վրաստան 400կՎլարման էլեկտրահաղորդման օդային գծի և համապատասխան ենթակայանների կառուցում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,1779624.2,1779624.2,138607.5,138607.5,128045.7,0.07200000000000001,0.924,1013016.7,1013016.7,0.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1171,1171,Ռադիոակտիվ թափոնների կառավարում,Բնակչության և շրջակա միջավայրի պաշտպանություն ռադիոակտիվ թափոնների վնասակար ազդեցությունից,"Ռադիոակտիվ թափոնների հավաքագրում, վնասազերծում և պահպանում",11001,Ռադիոակտիվ թափոնների վնասազերծման ծառայություններ,"Միջուկային և ճառագայթային անվտանգության նորմերի ու կանոնների պահպանմամբ ռադիոակտիվ թափոնների կենտրոնացված փոխադրում, ուսումնասիրում, պահպանում, վնասազերծում",Ծառայությունների մատուցում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,40264.2,40264.2,18120.0,18120.0,18120.0,0.45,1.0,40264.2,40264.2,18120.0,18120.0,18120.0,0.45,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,11001,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ծառայություններ,"ՀՀ  քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգման ու զարգացման ծառայությունների մատուցում, այդ թվում` մասնակցություն պետական քաղաքականության շրջանակներում ուղևորահոսքի ծավալների աճի համար նախադրյալների ստեղծմանը",,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,583070.5,585870.5,265260.9,268060.9,233305.3,0.39799999999999996,0.87,501804.2,504604.2,212760.9,215560.9,199642.2,0.396,0.9259999999999999
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,11002,Աշխատակազմի մասնագիտական կարողությունների զարգացում,"Աշխատակազմի մասնագիտական վերապատրաստումներ, գործուղումներ և որակավորման բարձրացման ծառայություններ",Ծառայությունների մատուցում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,583070.5,585870.5,265260.9,268060.9,233305.3,0.39799999999999996,0.87,78766.3,78766.3,50000.0,50000.0,33663.0,0.42700000000000005,0.6729999999999999
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,11005,Մայրուղային աէրոնավիգացիոն ծառայությունների սպասարկում,Աէրոնավիգացիոն ծառայություններ մատուցող կազմակերպությունների փոխհատուցում` գանձումներից ազատված թռիչքների սպասարկման համար,,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,583070.5,585870.5,265260.9,268060.9,233305.3,0.39799999999999996,0.87,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12002,Ֆինանսական աջակցություն տեղական ինքնակառավարման մարմիններին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ ՏԻՄ-երին,,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,120834112.8,120858177.5,58039931.8,58063996.5,53644943.8,0.444,0.924,98205579.1,98205579.1,49102789.6,49102789.6,49102789.6,0.5,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12003,Պետական աջակցություն սահմանամերձ համայնքներին,Ծրագրի իրականացմամբ ապահովվում է «Սահմանամերձ համայնքների սոցիալական աջակցության մասին» ՀՀ օրենքի կիրարկումը,Տրանսֆերտների տրամադրում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,120834112.8,120858177.5,58039931.8,58063996.5,53644943.8,0.444,0.924,988933.7,988933.7,600000.0,600000.0,580849.6,0.5870000000000001,0.968
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12004,Պետական աջակցություն ՀՀ Գեղարքունիքի մարզի Ճամբարակ համայնքի Արծվաշեն բնակավայրի վարչական ղեկավարի և աշխատակազմի պահպանման ծախսերի համար,Պետական աջակցություն ՀՀ Գեղարքունիքի մարզի Ճամբարակ համայնքի Արծվաշեն բնակավայրի վարչական ղեկավարի և աշխատակազմի պահպանման ծախսերի համար,Տրանսֆերտների տրամադրում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,120834112.8,120858177.5,58039931.8,58063996.5,53644943.8,0.444,0.924,4915.7,4915.7,2457.9,2457.9,1959.4,0.39899999999999997,0.797
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12007,ՀՀ մարզերին սուբվենցիաների տրամադրում`  ենթակառուցվածքների զարգացման նպատակով,ՀՀ մարզերին սուբվենցիաների տրամադրում`  ենթակառուցվածքների զարգացման նպատակով,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,120834112.8,120858177.5,58039931.8,58063996.5,53644943.8,0.444,0.924,16000000.0,16000000.0,5500000.0,5500000.0,3781257.1,0.23600000000000002,0.688
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12025,Մարզերում առաջնահերթ լուծում պահանջող հիմնախնդիրների լուծում,"Մարզերում առաջնահերթ լուծում պահանջող ծրագրերի իրականացում, որի արդյունքում լուծում կտրվի բնակչության և համայնքների սոցիալական նշանակություն ունեցող հիմնախնդիրներին:",Տրանսֆերտների տրամադրում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,120834112.8,120858177.5,58039931.8,58063996.5,53644943.8,0.444,0.924,0.0,324084.6,0.0,252535.6,43185.2,0.133,0.171
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12026,Ազդակիր բնակավայրերի և համայնքների բյուջեներին հատկացվող համայնքային մասհանումներ,Օրենսդրությամբ նախատեսված` հաշվետու տարում ռոյալթի վճարողի կողմից օրենքով սահմանված չափով և կարգով պետական բյուջե վճարված ռոյալթիի չափի երկու տոկոսից փոխհատուցումներ տեղական ինքնակառավարման մարմիններին,,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,120834112.8,120858177.5,58039931.8,58063996.5,53644943.8,0.444,0.924,1634684.3,1634684.3,1634684.3,1634684.3,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12027,Սուբվենցիաներ` մասնակցային բյուջետավորմամբ ձևավորված ծրագրերի իրականացման  համար,ՀՀ պետական բյուջեից մասնակցային բյուջետավորմամբ ձևավորված  ծրագրերի  իրականացման նպատակով սուբվենցիաների  տրամադրում,,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,120834112.8,120858177.5,58039931.8,58063996.5,53644943.8,0.444,0.924,1000000.0,1000000.0,200000.0,200000.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,21001,Հրետակոծության հետևանքով հասցված վնասների վերականգնման աշխատանքներ,"Հրետակոծությունից տուժած ՀՀ սահմանամերձ համայնքների բնակիչների բնակելի տների, շենքշինությունների կենցաղային պայմանների բարելավում, աշակերտների համար ուսումնական",Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,120834112.8,120858177.5,58039931.8,58063996.5,53644943.8,0.444,0.924,0.0,14210.4,0.0,14210.4,1060.0,0.075,0.075
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,32001,ՀՀ մարզերում առաջնահերթ լուծում պահանջող անհետաձգելի ծրագրերի իրականացում,"ՀՀ մարզերում առաջնահերթ լուծում պահանջող անհետաձգելի ծրագրերի իրականացում, որի արդյունքում լուծում կտրվի մարզային ենթակայության կազմակերպությունների և համայնքային նշանակություն ունեցող հիմնախնդիրներին",,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,120834112.8,120858177.5,58039931.8,58063996.5,53644943.8,0.444,0.924,3000000.0,2685769.7,1000000.0,757318.7,133842.9,0.05,0.177
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1232,1232,Էներգաարդյունավետության ծրագիր,Էներգախնայողության և վերականգնվող էներգետիկայի ներուժի առավելագույն իրացում,Էներգախնայողության մակարդակի բարձրացում և վերականգնվող էներգետիկայի մասնաբաժնի աճ,12001,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Երևանի էներգաարդյունավետության  դրամաշնորհային ծրագրի երկրորդ փուլ (մանկապարտեզների և այլ հանրային շենքերի էներգարդյունավետվության բարելավում),Էներգաարդյունավետության և էներգախնայողությանն ուղղված միջոցառումների իրականացում հանրային (այդ թվում` մանկապարտեզների) շենքերում,Տրանսֆերտների տրամադրում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,5984764.8,5984764.8,3902382.4,3840276.7,2400000.0,0.401,0.625,863948.2,863948.2,431974.2,369868.5,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1232,1232,Էներգաարդյունավետության ծրագիր,Էներգախնայողության և վերականգնվող էներգետիկայի ներուժի առավելագույն իրացում,Էներգախնայողության մակարդակի բարձրացում և վերականգնվող էներգետիկայի մասնաբաժնի աճ,12002,Պետական աջակցություն բնակարանների և անհատական բնակելի տների էներգաարդյունավետ վերանորոգման աշխատանքների իրականացմանը,Պետական աջակցություն բնակարանների և անհատական բնակելի տների էներգաարդյունավետ վերանորոգման աշխատանքների իրականացմանը,Տրանսֆերտների տրամադրում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,5984764.8,5984764.8,3902382.4,3840276.7,2400000.0,0.401,0.625,2980000.0,2980000.0,2400000.0,2400000.0,2400000.0,0.805,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1232,1232,Էներգաարդյունավետության ծրագիր,Էներգախնայողության և վերականգնվող էներգետիկայի ներուժի առավելագույն իրացում,Էներգախնայողության մակարդակի բարձրացում և վերականգնվող էներգետիկայի մասնաբաժնի աճ,12003,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Երևանի էներգաարդյունավետության ծրագրի երկրորդ փուլ (մանկապարտեզների և այլ հանրային շենքերի էներգարդյունավետվության բարելավում),Էներգաարդյունավետության և էներգախնայողությանն ուղղված միջոցառումների իրականացում հանրային (այդ թվում` մանկապարտեզների) շենքերում,Տրանսֆերտների տրամադրում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,5984764.8,5984764.8,3902382.4,3840276.7,2400000.0,0.401,0.625,2140816.6,2140816.6,1070408.2,1070408.2,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,9025,9025,Աջակցություն ոռոգման համակարգի արդիականացմանը,Աջակցություն ոռոգման ոլորտի արդիականացմանծրագրերի իրականացմանը,Ոռոգման ոլորտում իրականացվող ծրագրերի արդյունավետության բարձրացում,12001,Աջակցություն ոռոգման համակարգերի հիմնանորոգմանը,Աջակցություն ոռոգման համակարգերի հիմնանորոգմաննպատակով իրականացվող միջոցառումներին,Տրանսֆերտների տրամադրում,288386080.2,290971919.6,114790037.6,117297191.1,90557118.8,0.311,0.772,0.0,219928.7,0.0,139022.8,123928.7,0.563,0.8909999999999999,0.0,219928.7,0.0,139022.8,123928.7,0.563,0.8909999999999999
ՀՀ առողջապահության նախարարություն,1003,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11001,Բնակչության սանիտարահամաճարակային անվտանգության ապահովման և հանրային առողջապահության ծառայություններ,"Հիվանդությունների վերահսկման և կանխարգելման, ընթացիկ հակահամաճարակային և սանիտարահիգիենիկ նշանակության հետազոտություններ, վարակների օջախների համաճարակաբանական հետազոտություններ, իմունականխարգելման հիգիենիկ ուսուցման և քարոզչության ծառայություններ",Ծառայությունների մատուցում,166598619.6,166773649.2,84761179.0,84936208.6,71000616.7,0.426,0.836,7361108.8,7361108.8,2945127.9,2945127.9,2892759.7,0.39299999999999996,0.982,2299575.4,2299575.4,1057805.7,1057805.7,1057805.7,0.46,1.0
ՀՀ առողջապահության նախարարություն,1003,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11002,Իմունականխարգելման ազգային ծրագիր,"Բնակչության շրջանում կառավարելի վարակիչ հիվանդությունների իմունականխարգելում` կառավարելի վարակիչ հիվանդություններով հիվանդացության նվազեցման և մահվան դեպքերի կանխման, ինչպես նաև բնակչության կոլեկտիվ անընկալության ապահովման նպատակով",Ծառայությունների մատուցում,166598619.6,166773649.2,84761179.0,84936208.6,71000616.7,0.426,0.836,7361108.8,7361108.8,2945127.9,2945127.9,2892759.7,0.39299999999999996,0.982,4550460.6,4550460.6,1727322.2,1727322.2,1727322.2,0.38,1.0
ՀՀ առողջապահության նախարարություն,1003,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11003,Արյան հավաքագրման ծառայություններ,"Մարդու դոնորական արյան հավաքագրում, վարակիչ հիվանդությունների նկատմամբ հետազոտություն, համապատասխան պայմաններում և ժամկետներում պահպանում, դրանց առնչվող ծառայությունների իրականացում",Ծառայությունների մատուցում,166598619.6,166773649.2,84761179.0,84936208.6,71000616.7,0.426,0.836,7361108.8,7361108.8,2945127.9,2945127.9,2892759.7,0.39299999999999996,0.982,411072.8,411072.8,125000.0,125000.0,99276.0,0.242,0.794
