state_body,program_code,program_code_ext,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1056,1056,Կինեմատոգրաֆիայի ծրագիր,"Կինոարվեստի և կինոարտադրության զարգացմանն աջակցություն, հայկական ավանդույթների շարունակականության ապահովում և կինոարվեստի հանրահռչակում","Կինոարտադրության ընդլայնում և տարածում, հասարակության կինոհաղորդակցության բարելավում",11001,Կինոնկարների արտադրություն,"Խաղարկային, անիմացիոն և վավերագրական  կինոնկարների արտադրություն",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,842222.9,842222.9,819976.2,819976.2,435193.2,0.517,0.531,478882.0,478882.0,478882.0,478882.0,175555.2,0.36700000000000005,0.36700000000000005
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1056,1056,Կինեմատոգրաֆիայի ծրագիր,"Կինոարվեստի և կինոարտադրության զարգացմանն աջակցություն, հայկական ավանդույթների շարունակականության ապահովում և կինոարվեստի հանրահռչակում","Կինոարտադրության ընդլայնում և տարածում, հասարակության կինոհաղորդակցության բարելավում",11002,Կինո-ֆոտո-ֆոնո հավաքածուի պահպանման ծառայություններ,"Կինո-ֆոտո-ֆոնո հավաքածուի պահպանում, վերականգնում",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,842222.9,842222.9,819976.2,819976.2,435193.2,0.517,0.531,81059.0,81059.0,65000.0,65000.0,64847.2,0.8,0.998
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1056,1056,Կինեմատոգրաֆիայի ծրագիր,"Կինոարվեստի և կինոարտադրության զարգացմանն աջակցություն, հայկական ավանդույթների շարունակականության ապահովում և կինոարվեստի հանրահռչակում","Կինոարտադրության ընդլայնում և տարածում, հասարակության կինոհաղորդակցության բարելավում",11003,Կինոծրագրերի իրականացում,"Խաղարկային, վավերագրական և անիմացիոն կինոնկարների արդտադրության ապահովում",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,842222.9,842222.9,819976.2,819976.2,435193.2,0.517,0.531,102257.6,192562.6,102257.6,192562.6,147409.9,0.7659999999999999,0.7659999999999999
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1056,1056,Կինեմատոգրաֆիայի ծրագիր,"Կինոարվեստի և կինոարտադրության զարգացմանն աջակցություն, հայկական ավանդույթների շարունակականության ապահովում և կինոարվեստի հանրահռչակում","Կինոարտադրության ընդլայնում և տարածում, հասարակության կինոհաղորդակցության բարելավում",11005,Կինոարվեստի հանրահռչակում,"Կինոարվեստի հանրահռչակում, տարածում, մատչելիության ապահովում",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,842222.9,842222.9,819976.2,819976.2,435193.2,0.517,0.531,55689.3,61689.3,55689.3,61689.3,47380.9,0.768,0.768
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1056,1056,Կինեմատոգրաֆիայի ծրագիր,"Կինոարվեստի և կինոարտադրության զարգացմանն աջակցություն, հայկական ավանդույթների շարունակականության ապահովում և կինոարվեստի հանրահռչակում","Կինոարտադրության ընդլայնում և տարածում, հասարակության կինոհաղորդակցության բարելավում",11008,Կինոարտադրության ներդրումների վերադարձ,"Կինոոլորտում ներդրումների մասնակի վերադարձի մեխանիզմի գործարկում, կինոարդյունաբերության զարգացում, միջազգային համագործակցության ընդլայնում",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,842222.9,842222.9,819976.2,819976.2,435193.2,0.517,0.531,124335.0,28030.0,118147.3,21842.3,0.0,0.0,0.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11001,Պատմամշակութային ժառանգության գիտահետազոտական աշխատանքներ,"Հուշարձանների  պետական հաշվառում, պահպանական գոտիների նախագծերի կազմում, հուշարձանների պետական կադաստրի կազմում, պեղումների կատարում",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,106465.2,106465.2,74525.6,74525.6,74525.6,0.7,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11002,Մշակութային արժեքների փորձաքննության ծառայություններ,Մշակութային նշանակության առարկաների մշակութաբանական և արվեստաբանական փորձաքննություններ,Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,40700.6,40700.6,30350.0,30350.0,30349.9,0.746,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11003,Աջակցություն հայկական պատմամշակութային հուշարձանների վավերագրմանը,"Հուշարձանների լուսանկարում, չափագրում, վիմագրերի ընդօրինակում և վերծանում, քարտեզագրում, գրավոր աղբյուրների և արխիվային նյութերի ուսումնասիրություն, հուշարձանի վավերագրերի կազմում, վավերագրված հուշարձանների ցուցակների կազմում ըստ բնակավայրերի",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,66154.5,64730.5,51412.9,50306.2,50306.2,0.777,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11004,Թանգարանային ծառայություններ և ցուցահանդեսներ,"Թանգարանային նմուշների պահպանություն, ցուցահանդեսների կազմակերպում, մասնագետների վերապատրաստում",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,2784021.3,2700233.9,1950415.5,1891764.3,1841357.4,0.682,0.973
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11005,Աջակցություն ոչ նյութական մշակութային ժառանգության պահպանմանը,"Անցյալում ստեղծված, պահպանվող, կիրառվող և բանավոր ճանապարհով փոխանցվող ավանդական մշակութային արժեքների ամբողջության պահպանությանն ուղղված ծառայություններ",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,46800.0,43053.4,46800.0,43053.4,31822.8,0.7390000000000001,0.7390000000000001
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11007,Աջակցություն թանգարանային միջոցառումների իրականացմանը,Մշակութային ժառանգության պահպանությանը և հանրահռչակմանն ուղղված թանգարանային միջոցառումների իրականացում,Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,40625.0,40625.0,38625.0,38625.0,26667.7,0.6559999999999999,0.69
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11008,"Պատմության, մշակույթի անշարժ հուշարձանների հանրահռչակում միջազգային հարթակներում",Պատմության և մշակույթի անշարժ հուշարձանների վերաբերյալ` ՅՈՒՆԵՍԿՕ-ի և այլ միջազգային կազմակերպությունների հարթակներում կազմակերպվող միջազգային ծրագրերին մասնակցության ապահովում,Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,6000.0,6000.0,6000.0,6000.0,5116.0,0.853,0.853
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11009,"Թանգարաններում էլեկտրոնային տոմսերի միասնական ավտոմատացված համակարգերի ստեղծում, ներդրում և սպասարկում","Թանգարանների համար տոմսերի վաճառքի և մուտքի հասանելիության վերահսկման և կառավարման համակարգերի ստեղծում, տոմսային տնտեսության և ֆինանսական հոսքերի կառավարման ժամանակակից գործիքակազմի ներդրում, համակարգի ընթացիկ սպասարկում",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,11750.4,11750.4,9000.0,9000.0,6000.0,0.511,0.667
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",11010,Մշակույթի զարգացման հիմնադրամի ծառայություններ,"Մշակույթի պահպանման, տարածման և զարգացման համար լրացուցիչ ֆինանսական միջոցների ներգրավում, մշակութային ենթակառուցվածքների գործունեության շարունակական բարելավում, մշակութային ժառանգությանն ու մշակութային կյանքին հաղորդակցման մատչելիության ապահովում",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,49920.0,179920.8,49920.0,130970.5,108571.2,0.603,0.8290000000000001
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",21001,"Հուշարձանների ամրակայում, նորոգում և վերականգնում","Հուշարձանների գիտանախագծային փաստաթղթերի կազմում,  հրատապ ուսումնասիրում, վավերագրման և ուսումնասիրման աշխատանքներ, հետախուզում և հնագիտական պեղում, ամրակայում, նորոգում և վերականգնում",Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,1769510.7,1728026.7,1322882.4,1350242.5,441778.4,0.256,0.327
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",21006,Հանրապետական նշանակության հուշարձանների տեղափոխում,"Հուշարձանների տեղակայման վայրի փոփոխության նպատակով՛ դրանց ապամոնտաժման, քանդման և նոր տեղակայման վայրում մոնտաժման, վերականգնման աշխատանքների և հարակից ծառայությունների ձեռքբերում",Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,0.0,7369.3,0.0,7369.3,6181.3,0.8390000000000001,0.8390000000000001
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",32001,Ներդրումներ թանգարանների և պատկերասրահների հիմնանորոգման համար,"Թանգարանների և պատկերասրահների շենքերի, մասնաշենքերի հիմնանորոգում, համաշինարարական աշխատանքներ, ջեռուցման համակարգի իրականացում, ներքին հարդարում, տարածքի բարեկարգում և նախագծում",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,394707.8,133387.3,258946.1,82524.0,21659.1,0.162,0.262
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",32008,Թանգարանների և պատկերասրահների գույքային և տեխնիկական  հագեցվածության բարելավում,"Թանգարանների և պատկերասրահների համար անհրաժեշտ  գույքի, տեխնիկայի և սարքավորումների ձեռքբերում",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,11689.6,112036.6,11689.6,112036.6,98662.9,0.8809999999999999,0.8809999999999999
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",32010,Տեղեկատվական մոդուլային կենտրոնների ստեղծում,Տեղեկատվական մոդուլային կենտրոնների կառուցում և տեղադրումարգելոց-թանգարանների տարածքումԱյլ պետական կազմակերպությունների կողմից օգտագործվող ոչֆինանսական ակտիվների հետ գործառնություններ,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,131317.0,136207.5,131317.0,136207.5,136207.5,1.0,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1075,1075,Մշակութային ժառանգության ծրագիր,"Մշակութային ժառանգության պահպանում, օգտագործում, համալրում և հանրահռչակում","Մշակութային ժառանգության շարունակական պահպանում, մշակութային զբոսաշրջության զարգացում և խթանում",32012,Թանգարանների համար նոր շենքերի կառուցում,"Թանգարանների շենքերի, մասնաշենքերի կառուցում և նախագծում, նորաստեղծ թանգարանների նորակառույց շենքերով ապահովում",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,5459662.1,5468355.7,3981884.1,4035924.9,2879705.9,0.527,0.7140000000000001,0.0,157848.5,0.0,72950.0,500.0,0.003,0.006999999999999999
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1111,1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,11001,Ակադեմիական փոխճանաչման և շարժունության ծառայություններ,Ավարտական փաստաթղթերի ու դիպլոմների փոխճանաչման վկայականների խորհրդատվության տրամադրում` հիմնվելով Եվրոպական կրթական չափորոշիչների վրա,Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,14164280.6,14330664.0,9956354.5,10122737.9,8759563.3,0.611,0.865,43113.5,43113.5,30179.5,30179.5,30179.5,0.7,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1111,1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,11003,Բարձրագույն կրթության որակի ապահովման ծառայություններ,"Բարձրագույն կրթական ուսումնական հաստատությունների հավատարմագրում, հավատարմագրման չափանիշների մշակում, վերանայում, մշտադիտարկումների իրականացում, ծրագրային հավատարմագրման ոլորտային չափանիշների մշակում",Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,14164280.6,14330664.0,9956354.5,10122737.9,8759563.3,0.611,0.865,59989.5,59989.5,44992.1,44992.1,44992.1,0.75,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1111,1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,11007,Եվրոպական բարձրագույն կրթական տարածքի անդամակցությամբ պայմանավորված բարձրագույն մասնագիտական կրթության համակարգի բարեփոխումներ,Բոլոնիայի գործընթացի շրջանակներում նախարարական համաժողովների ընթացքում ստորագրված փաստաթղթերից բխող բարեփոխումներին միտված գործողությունների իրականացում,Ծառայությունների մատուցում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,14164280.6,14330664.0,9956354.5,10122737.9,8759563.3,0.611,0.865,45010.7,45010.7,31507.5,31507.5,7276.8,0.162,0.231
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1111,1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,12001,Բարձրագույն մասնագիտական կրթություն ստացող ուսանողների կրթաթոշակ,Բարձրագույն մասնագիտական կրթություն ստացող ուսանողների կրթաթոշակ,Տրանսֆերտների տրամադրում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,14164280.6,14330664.0,9956354.5,10122737.9,8759563.3,0.611,0.865,1120800.0,1120800.0,771560.0,771560.0,630875.7,0.563,0.818
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1111,1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,12002,Հետբուհական մասնագիտական կրթություն ստացող ուսանողների կրթաթոշակ բուհական հաստատություններում,Հետբուհական մասնագիտական կրթության գծով կրթաթոշակի տրամադրում,Տրանսֆերտների տրամադրում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,14164280.6,14330664.0,9956354.5,10122737.9,8759563.3,0.611,0.865,532188.0,532188.0,369810.0,369810.0,334734.0,0.629,0.905
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1111,1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,12003,Ասպիրանտական կրթաթոշակներ գիտական հաստատություններում սովորողներին,Կրթաթոշակներ գիտական հաստատություններում ասպիրանտական կրթության մեջ գտնվող անձանց,Տրանսֆերտների տրամադրում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,14164280.6,14330664.0,9956354.5,10122737.9,8759563.3,0.611,0.865,89040.0,89040.0,62328.0,62328.0,31061.3,0.349,0.498
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1111,1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,12004,Բարձրագույն մասնագիտական կրթության գծով ուսանողական նպաստների տրամադրում,Բարձրագույն մասնագիտական կրթություն ստացող ուսանողների նպաստներ,Տրանսֆերտների տրամադրում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,14164280.6,14330664.0,9956354.5,10122737.9,8759563.3,0.611,0.865,10481397.3,10481397.3,7340364.6,7340364.6,6701224.8,0.639,0.9129999999999999
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1111,1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,12005,Հետբուհական մասնագիտական կրթության գծով  նպաստների տրամադրում բուհական հաստատություններում,Հետբուհական մասնագիտական կրթության գծով  նպաստների տրամադրում,Տրանսֆերտների տրամադրում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,14164280.6,14330664.0,9956354.5,10122737.9,8759563.3,0.611,0.865,499228.0,499228.0,348875.0,348875.0,305266.6,0.611,0.875
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1111,1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,12006,Հետբուհական մասնագիտական կրթության գծով նպաստների տրամադրում գիտակրթական հաստատություններում,Գիտական կադրերի պատրաստման համար նպաստների տրամադրում,Տրանսֆերտների տրամադրում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,14164280.6,14330664.0,9956354.5,10122737.9,8759563.3,0.611,0.865,35586.2,35586.2,24910.3,24910.3,11288.7,0.317,0.45299999999999996
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1111,1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,12007,"Երևանում բարձրագույն կրթության հասանելիության ապահովում մարզաբնակ ուսանողներին, կեցության վարձավճարի փոխհատուցում մարզաբնակ և օտարերկրյա ուսանողներին",Ուսանողներին զեղչային գներով հանրակացարանային պայմանների տրամադրում,Տրանսֆերտների տրամադրում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,14164280.6,14330664.0,9956354.5,10122737.9,8759563.3,0.611,0.865,35045.5,35045.5,26284.2,26284.2,26284.2,0.75,1.0
"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",1111,1111,Բարձրագույն և հետբուհական մասնագիտական կրթության ծրագիր,"Ապահովել մատչելի, որակյալ և մրցունակ բարձրագույն և հետբուհական մասնագիտական կրթություն:",Գիտելիքների տնտեսության և գիտության զարգացման արդի պահանջներին համապատասխան բարձրագույն և հետբուհական մասնագիտական որակավորում ունեցող մասնագետների պատրաստում,12008,Ուսումնական վարկերի տոկոսավճարների մասնակի փոխհատուցում,"Ուսումնական վարկերի տոկոսավճարների մասնակի փոխհատուցում` 2 տոկոսային կետի չափով, բարձր առաջադիմության դեպքում 3 տոկոսային կետի չափով:",Տրանսֆերտների տրամադրում,362664415.9,390065595.5,270644187.4,286945483.9,237744583.4,0.609,0.8290000000000001,14164280.6,14330664.0,9956354.5,10122737.9,8759563.3,0.611,0.865,66300.0,66300.0,49725.0,49725.0,49725.0,0.75,1.0
