state_body,program_code,program_code_ext,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ վարչապետի  աշխատակազմ,1213,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,11007,Սննդամթերքի անվտանգության բնագավառում վերահսկողության իրականացման ծառայություններ,"Սննդամթերքի, անասնաբուժության և բուսասանիտարիայի ոլորտներում վերահսկողության իրականացում, պետությանը և հանրությանը սպառնացող վտանգների հայտնաբերում, ներթափանցման և տարածման կանխարգելում:",,25907043.5,27403807.9,5695412.8,6535882.0,3509221.3,0.128,0.537,7108102.2,7108102.2,1406416.3,1406416.3,1165034.0,0.16399999999999998,0.828,1764860.0,1764860.0,341385.3,333936.9,281843.1,0.16,0.8440000000000001
ՀՀ վարչապետի  աշխատակազմ,1213,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,11015,Առողջապահական և աշխատանքի տեսչական վերահսկողության շրջանակներում լաբորատոր փորձաքննության ապահովում,Առողջապահական և աշխատանքի տեսչական վերահսկողության շրջանակներում լաբորատոր փորձաքննության իրականացում,Ծառայությունների մատուցում,25907043.5,27403807.9,5695412.8,6535882.0,3509221.3,0.128,0.537,7108102.2,7108102.2,1406416.3,1406416.3,1165034.0,0.16399999999999998,0.828,49000.0,49000.0,7350.0,7350.0,2762.2,0.055999999999999994,0.376
ՀՀ վարչապետի  աշխատակազմ,1213,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,11016,Ոչ սպանդանոցային մորթի հետևանքով ստացված կենդանական  ծագման հումքի տեղափոխման և ոչնչացման ծառայություններ,Ոչ սպանդանոցային մորթի հետևանքով ստացված վտանգավոր  ճանաչված կենդանական ծագման հումքի տեղափոխում և ոչնչացում,,25907043.5,27403807.9,5695412.8,6535882.0,3509221.3,0.128,0.537,7108102.2,7108102.2,1406416.3,1406416.3,1165034.0,0.16399999999999998,0.828,46000.0,46000.0,13800.0,13800.0,768.9,0.017,0.055999999999999994
ՀՀ վարչապետի  աշխատակազմ,1213,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,11017,Սահմանային պետական վերահսկողության շրջանակներում ներմուծվող սննդամթերքի պահեստային նմուշը այլ պետության ռեֆերենս փորձարկման լաբորատորիա ուղարկելու ծառայություններ,Ներմուծվող սննդամթերքի փորձաքննություն իրականացնող գնահատող մարմնի փորձաքննությունների հավաստիության ստուգում պահեստային նմուշը այլ պետության ռեֆերենս փորձարկման լաբորատորիա ուղարկելու և փորձաքննություն իրականացնելու եղանակով,Ծառայությունների մատուցում,25907043.5,27403807.9,5695412.8,6535882.0,3509221.3,0.128,0.537,7108102.2,7108102.2,1406416.3,1406416.3,1165034.0,0.16399999999999998,0.828,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1213,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,11021,Սննդամթերքի անվտանգության ոլորտում տեսչական վերահսկողության շրջանակներում  լաբորատոր փորձարկումներ,"Վաճառվող սննդամթերքի, գյուղատնտ. կենդ. արյան նմուշի հետպատվաստ. վարակամերժ արդյունավետ. աստիճանի որոշում, բուս.սան. նկատ-բ վերահսկ., թունաքի-ի բացաս. ազդ-ն վերահսկում, ձկան և մեղրի մեջ մնացորդային նjութերի բացահայտում, մանր եղջ. կենդ-ի շճահետազոտություն",Ծառայությունների մատուցում,25907043.5,27403807.9,5695412.8,6535882.0,3509221.3,0.128,0.537,7108102.2,7108102.2,1406416.3,1406416.3,1165034.0,0.16399999999999998,0.828,553916.1,553916.1,110783.2,110783.2,73855.4,0.133,0.667
ՀՀ վարչապետի  աշխատակազմ,1221,1221,Տոների և հիշատակի օրերի ծրագիր,Տոների և հիշատակի օրերին նվիրված միջոցառումների անցկացում ի նպաստ Ազգային ինքնության պահպանման,Հայի պատմական անցյալի արժեվորում ու պահպանում,11002,Քաղաքացու օրվան նվիրված միջոցառումներ,Քաղաքացու օրվան նվիրված միջոցառումների կազմակերպում և իրականացում,Ծառայությունների մատուցում,25907043.5,27403807.9,5695412.8,6535882.0,3509221.3,0.128,0.537,202473.6,202473.6,0.0,0.0,0.0,0.0,0.0,27600.0,27600.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1221,1221,Տոների և հիշատակի օրերի ծրագիր,Տոների և հիշատակի օրերին նվիրված միջոցառումների անցկացում ի նպաստ Ազգային ինքնության պահպանման,Հայի պատմական անցյալի արժեվորում ու պահպանում,11003,"«Մեր ժամանակների հերոսը» միջոցառում, մրցանակաբաշխություն","ՀՀ անկախության հռչակման տարեդարձի կապակցությումբ կազմակերպված միջոցառում, մրցանակաբաշխություն",Ծառայությունների մատուցում,25907043.5,27403807.9,5695412.8,6535882.0,3509221.3,0.128,0.537,202473.6,202473.6,0.0,0.0,0.0,0.0,0.0,174873.6,174873.6,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1222,1222,ՀՀ զարգացման գործընթացներում Սփյուռքի ներուժի ներգրավում,"Սփյուռք ներուժի բացահայտում, տեղեկատվական համակարգերի ստեղծում,   ՀՀ զարգացման գործընթացներում ներգրավվածություն, Հայաստան- Սփյուռք համատեղ ծրագրերի իրականացում, ըստ ոլորտների համահայկական մասնագիտական ցանցերի ստեղծում","Սփյուռք ներուժի բացահայտում, սփյուռքի, համահայկական կառույցների և գործիչների վերաբերյալ տեղեկատվական համակարգերի ստեղծում, համահայկական համաժողովների արդյունքում նոր ծրագրերի մշակում և իրականացում",11003,Համահայկական համաժողովների իրականացում,"Համահայկական և համայնքային կառույցների ներկայացուցիչների մասնակցությամբ համաժողովների և խորհրդաժողովների կազմակերպում՛ ի նպաստ Հայաստանի և Սփյուռքի միջև համագործակցության հաստատմանը, համահայկական ցանցերի ստեղծմանը, հայրենադարձությանը",Ծառայությունների մատուցում,25907043.5,27403807.9,5695412.8,6535882.0,3509221.3,0.128,0.537,294078.0,294078.0,0.0,0.0,0.0,0.0,0.0,294078.0,294078.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1223,1223,"Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ շահերի ներկայացում և պաշտպանություն , դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ վերաբերյալ գործընթացներում մասնակցություն, դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","ՀՀ շահերի ներկայացում և պաշտպանություն , ՀՀ վերաբերյալ վճռի կամ որոշման կատարման գործընթացի ապահովում",11001,"Հայաստանի Հանրապետության շահերի ներկայացմանն ու պաշտպանությանն ուղղված փաստաբանական, իրավաբանական ծառայություններ","Արբիտրաժային և այլ վեճերի շրջանակներում ՀՀ շահերը ներկայացնելու և պաշտպանելու համար փաստաբանական, իրավաբանական, փորձագիտական ծառայությունների, վեճը լուծող հաշտարարի ծառայությունների, ՀՀ շահերից բխող խորհրդատվական բնույթի ծառայությունների ձեռքբերում",,25907043.5,27403807.9,5695412.8,6535882.0,3509221.3,0.128,0.537,3882882.5,4047744.0,1071140.1,1236001.6,312324.0,0.077,0.253,3481205.0,3481205.0,870301.3,870301.3,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1223,1223,"Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ շահերի ներկայացում և պաշտպանություն , դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ վերաբերյալ գործընթացներում մասնակցություն, դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","ՀՀ շահերի ներկայացում և պաշտպանություն , ՀՀ վերաբերյալ վճռի կամ որոշման կատարման գործընթացի ապահովում",12001,Մարդու իրավունքների Եվրոպական դատարանի վճիռների և որոշումների հիման վրա արդարացի ֆինանսական հատուցումների տրամադրում,Մարդու իրավունքների  Եվրոպական դատարանի վճիռների և որոշումների հիման վրա սահմանված արդարացի փոխհատուցման գումարի վճարում՛ դիմումատուի՛ Մարդու իրավունքների  Եվրոպական կոնվենցիայով ապահովված իրավունքների խախտման դիմաց,,25907043.5,27403807.9,5695412.8,6535882.0,3509221.3,0.128,0.537,3882882.5,4047744.0,1071140.1,1236001.6,312324.0,0.077,0.253,0.0,164861.5,0.0,164861.5,164861.5,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1223,1223,"Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ շահերի ներկայացում և պաշտպանություն , դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ վերաբերյալ գործընթացներում մասնակցություն, դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","ՀՀ շահերի ներկայացում և պաշտպանություն , ՀՀ վերաբերյալ վճռի կամ որոշման կատարման գործընթացի ապահովում",12002,Միջազգային արբիտրաժային տրիբունալի կամ օտարերկրյա ներպետական դատարանի ծախսերի վճարում,Միջազգային արբիտրաժային տրիբունալի կամ օտարերկրյա ներպետական դատարանի ծախսերի վճարում,,25907043.5,27403807.9,5695412.8,6535882.0,3509221.3,0.128,0.537,3882882.5,4047744.0,1071140.1,1236001.6,312324.0,0.077,0.253,401677.5,401677.5,200838.8,200838.8,147462.5,0.36700000000000005,0.7340000000000001
ՀՀ սահմանադրական դատարան,1092,1092,ՀՀ սահմանադրական դատարանի գործունեության ապահովում,ՀՀ-ում սահմանադրական արդարադատության իրականացում և սահմանադրության գերակայության ապահովում,"ՀՀ-ում սահմանադրականության, քաղաքացիների և կազմակերպությունների իրավունքի ապահովումը",11001,ՀՀ սահմանադրական դատարանի գործունեության և սահմանադրական արդարադատության ապահովում,"Վեճերի քննում, լուծում և որոշումների կայացում ՀՀ սահմանադրությանը համապատասխանության վերաբերյալ",Ծառայությունների մատուցում,912367.5,912367.5,182038.4,182038.4,158748.6,0.174,0.872,912367.5,912367.5,182038.4,182038.4,158748.6,0.174,0.872,894477.9,894477.9,177038.4,177038.4,157918.2,0.177,0.892
ՀՀ սահմանադրական դատարան,1092,1092,ՀՀ սահմանադրական դատարանի գործունեության ապահովում,ՀՀ-ում սահմանադրական արդարադատության իրականացում և սահմանադրության գերակայության ապահովում,"ՀՀ-ում սահմանադրականության, քաղաքացիների և կազմակերպությունների իրավունքի ապահովումը",11002,ՀՀ սահմանադրական դատարանի պահուստային ֆոնդ,Չկանխատեսված ծախսերի կատարման ապահովում,Ծառայությունների մատուցում,912367.5,912367.5,182038.4,182038.4,158748.6,0.174,0.872,912367.5,912367.5,182038.4,182038.4,158748.6,0.174,0.872,17889.6,17889.6,5000.0,5000.0,830.4,0.046,0.166
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11001,Բարձրագույն դատական խորհրդի բնականոն գործունեության ապահովում և Բարձրագույն դատական խորհրդի կողմից դատական իշխանության անկախության երաշխավորմանն ուղղված միջոցառումների իրականացում,"Դատական գործերի բաշխման համակարգի արդիականացում, դատարանների բնականոն գործունեության համար նյութատեխնիկական պայմաններով ապահովում, Դատական դեպարտամենտին որակյալ կադրերով ապահովում, ճշգրիտ դատական վիճակագրության վարում և այլն",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,4268381.9,4268381.9,1201948.0,1201948.0,761920.1,0.179,0.634
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11002,ՀՀ Վճռաբեկ դատարանի բնականոն գործունեության և ՀՀ Վճռաբեկ դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,1145823.6,1145823.6,263633.3,263633.3,214532.1,0.187,0.8140000000000001
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11003,ՀՀ վերաքննիչ քաղաքացիական դատարանի բնականոն գործունեության և ՀՀ Վերաքննիչ քաղաքացիական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,659300.7,659300.7,159031.4,159031.4,118974.4,0.18,0.748
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11004,ՀՀ վերաքննիչ քրեական դատարանի բնականոն գործունեության և ՀՀ Վերաքննիչ քրեական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,744165.2,744165.2,181893.5,181893.5,135110.9,0.182,0.743
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11005,ՀՀ վերաքննիչ վարչական դատարանի բնականոն գործունեության և ՀՀ Վերաքննիչ վարչական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,472111.5,472111.5,132811.9,132811.9,86000.4,0.182,0.648
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11006,ՀՀ վարչական դատարանի բնականոն գործունեության և ՀՀ Վարչական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,928334.2,928334.2,273104.9,273104.9,163846.8,0.17600000000000002,0.6
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11008,ՀՀ Արագածոտնի մարզի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Արագածոտնի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,339833.9,339833.9,97038.9,97038.9,54547.2,0.161,0.562
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11009,ՀՀ Արարատի և Վայոց ձորի մարզերի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Արարատի և Վայոց ձորի մարզերի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,516957.9,516957.9,139111.9,139111.9,99106.4,0.192,0.7120000000000001
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11010,ՀՀ Արմավիրի մարզի առաջին ատյանի  ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Արմավիրի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,437590.9,437590.9,126391.6,126391.6,82646.6,0.18899999999999997,0.654
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11011,ՀՀ Գեղարքունիքի մարզի առաջին ատյանի  ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Գեղարքունիքի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,411334.0,411334.0,113238.0,113238.0,83546.0,0.203,0.738
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11012,ՀՀ Լոռու մարզի առաջին ատյանի  ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Լոռու մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,538700.0,538700.0,184772.3,184772.3,96492.0,0.179,0.522
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11013,ՀՀ Կոտայքի մարզի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Կոտայքի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,498051.3,498051.3,139931.7,139931.7,102853.8,0.207,0.735
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11014,ՀՀ Շիրակի մարզի առաջին ատյանի  ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Շիրակի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,530903.4,530903.4,147930.8,147930.8,97947.3,0.184,0.662
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11015,ՀՀ Սյունիքի մարզի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Սյունիքի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,410102.2,410102.2,109415.9,109415.9,73789.4,0.18,0.674
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11016,ՀՀ Տավուշի մարզի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Տավուշի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,312229.7,312229.7,115202.3,115202.3,61977.2,0.198,0.5379999999999999
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11017,ՀՀ Սնանկության դատարանի բնականոն գործունեության և ՀՀ Սնանկության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,552634.9,552634.9,148324.8,148324.8,122064.9,0.221,0.823
Բարձրագույն դատական խորհուրդ,1080,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11018,Բարձրագույն դատական խորհրդի և ՀՀ դատարանների պահուստային ֆոնդի ձևավորում և կառավարում,Չնախատեսված և չկանխատեսված ծախսերի փոխհատուցում,Ծառայությունների մատուցում,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,16880828.8,16880828.8,4654757.2,4654757.2,3080313.4,0.182,0.662,330996.7,330996.7,82749.2,82749.2,11092.7,0.034,0.134
